Global Ocean Temperature Anomalies
Units: Degrees Celsius
Base Period: 1901-2000
Year,Value
189507,-0.1653
189508,-0.1652
189509,-0.1200
189510,-0.0833
189511,-0.0972
189512,-0.0531
189601,-0.0880
189602,-0.0758
189603,-0.0793
189604,-0.0985
189605,-0.0885
189606,-0.0546
189607,-0.0005
189608,-0.0262
189609,0.0204
189610,-0.0187
189611,0.0574
189612,0.1112
189701,-0.0050
189702,0.0409
189703,0.1055
189704,0.0010
189705,-0.0418
189706,-0.0587
189707,-0.0568
189708,-0.0361
189709,-0.0834
189710,-0.1347
189711,-0.1865
189712,-0.2044
189801,-0.1406
189802,-0.2245
189803,-0.3146
189804,-0.3132
189805,-0.2376
189806,-0.2070
189807,-0.1920
189808,-0.2254
189809,-0.1851
189810,-0.2334
189811,-0.2161
189812,-0.1202
189901,-0.1302
189902,-0.1741
189903,-0.1652
189904,-0.2330
189905,-0.1266
189906,-0.1154
189907,-0.0880
189908,-0.0329
189909,-0.0706
189910,-0.0417
189911,-0.0343
189912,-0.0409
190001,-0.0536
190002,0.0223
190003,-0.0547
190004,-0.0586
190005,-0.0839
190006,-0.0921
190007,-0.0376
190008,-0.0638
190009,-0.0408
190010,0.0002
190011,-0.0986
190012,-0.0585
190101,-0.0565
190102,-0.0652
190103,-0.1397
190104,-0.1230
190105,-0.1406
190106,-0.1514
190107,-0.1917
190108,-0.1614
190109,-0.2149
190110,-0.2515
190111,-0.2272
190112,-0.2321
190201,-0.2013
190202,-0.2236
190203,-0.2084
190204,-0.1694
190205,-0.2521
190206,-0.3093
190207,-0.2448
190208,-0.2205
190209,-0.2132
190210,-0.2157
190211,-0.1947
190212,-0.2051
190301,-0.2333
190302,-0.2343
190303,-0.2586
190304,-0.3013
190305,-0.3374
190306,-0.3305
190307,-0.3137
190308,-0.4150
190309,-0.3923
190310,-0.3708
190311,-0.3646
190312,-0.3359
190401,-0.4169
190402,-0.4296
190403,-0.4384
190404,-0.4315
190405,-0.4650
190406,-0.4394
190407,-0.4459
190408,-0.4409
190409,-0.4266
190410,-0.3720
190411,-0.3072
190412,-0.2741
190501,-0.3518
190502,-0.3521
190503,-0.2597
190504,-0.3033
190505,-0.2639
190506,-0.2246
190507,-0.1914
190508,-0.2045
190509,-0.2278
190510,-0.2482
190511,-0.1885
190512,-0.1533
190601,-0.1287
190602,-0.1094
190603,-0.1161
190604,-0.1485
190605,-0.3008
190606,-0.2441
190607,-0.2631
190608,-0.2648
190609,-0.2976
190610,-0.2936
190611,-0.2666
190612,-0.2737
190701,-0.2664
190702,-0.2877
190703,-0.1907
190704,-0.2090
190705,-0.2933
190706,-0.2799
190707,-0.2995
190708,-0.3313
190709,-0.3427
190710,-0.3045
190711,-0.3585
190712,-0.3534
190801,-0.4041
190802,-0.3808
190803,-0.4437
190804,-0.4063
190805,-0.4321
190806,-0.4149
190807,-0.4195
190808,-0.4733
190809,-0.4542
190810,-0.4550
190811,-0.4396
190812,-0.4156
190901,-0.4426
190902,-0.4214
190903,-0.4601
190904,-0.4395
190905,-0.4181
190906,-0.4501
190907,-0.4826
190908,-0.4078
190909,-0.4401
190910,-0.4591
190911,-0.4684
190912,-0.4452
191001,-0.3980
191002,-0.3782
191003,-0.4301
191004,-0.4070
191005,-0.3467
191006,-0.3710
191007,-0.4088
191008,-0.3905
191009,-0.3595
191010,-0.4022
191011,-0.4472
191012,-0.4830
191101,-0.4393
191102,-0.5087
191103,-0.5056
191104,-0.5445
191105,-0.5345
191106,-0.4763
191107,-0.4984
191108,-0.4675
191109,-0.4187
191110,-0.3428
191111,-0.2764
191112,-0.1971
191201,-0.2107
191202,-0.1856
191203,-0.1391
191204,-0.1524
191205,-0.2096
191206,-0.2659
191207,-0.2557
191208,-0.3505
191209,-0.3957
191210,-0.3670
191211,-0.3691
191212,-0.3181
191301,-0.3044
191302,-0.2787
191303,-0.3391
191304,-0.3588
191305,-0.3293
191306,-0.3498
191307,-0.3549
191308,-0.3633
191309,-0.3529
191310,-0.2904
191311,-0.2481
191312,-0.2085
191401,-0.1707
191402,-0.2022
191403,-0.1987
191404,-0.2272
191405,-0.2237
191406,-0.2340
191407,-0.2305
191408,-0.1738
191409,-0.1927
191410,-0.1157
191411,-0.0359
191412,-0.0246
191501,-0.0874
191502,-0.0671
191503,-0.0631
191504,-0.0219
191505,-0.0879
191506,-0.0751
191507,-0.0193
191508,-0.0659
191509,-0.0837
191510,-0.0791
191511,-0.0899
191512,-0.1884
191601,-0.2029
191602,-0.1631
191603,-0.1952
191604,-0.1694
191605,-0.2270
191606,-0.3297
191607,-0.3167
191608,-0.2993
191609,-0.2723
191610,-0.2530
191611,-0.3966
191612,-0.3482
191701,-0.3802
191702,-0.3160
191703,-0.2721
191704,-0.2342
191705,-0.3014
191706,-0.2878
191707,-0.1662
191708,-0.1225
191709,-0.0575
191710,-0.1410
191711,-0.2378
191712,-0.2240
191801,-0.1582
191802,-0.2247
191803,-0.1382
191804,-0.1859
191805,-0.1369
191806,-0.0930
191807,-0.1384
191808,-0.1795
191809,-0.1466
191810,-0.1280
191811,-0.0182
191812,-0.0667
191901,-0.0131
191902,0.0376
191903,-0.0667
191904,-0.1043
191905,-0.1172
191906,-0.2035
191907,-0.2446
191908,-0.2682
191909,-0.2208
191910,-0.1882
191911,-0.1936
191912,-0.2441
192001,-0.1814
192002,-0.1539
192003,-0.1043
192004,-0.1748
192005,-0.1691
192006,-0.2135
192007,-0.2839
192008,-0.2620
192009,-0.1570
192010,-0.1673
192011,-0.1514
192012,-0.1824
192101,-0.2107
192102,-0.1847
192103,-0.2557
192104,-0.2797
192105,-0.2953
192106,-0.2387
192107,-0.1767
192108,-0.1616
192109,-0.1228
192110,-0.0551
192111,-0.1078
192112,-0.1295
192201,-0.1926
192202,-0.1673
192203,-0.1005
192204,-0.1752
192205,-0.3054
192206,-0.3140
192207,-0.3015
192208,-0.2928
192209,-0.2771
192210,-0.2371
192211,-0.2299
192212,-0.2049
192301,-0.2617
192302,-0.2858
192303,-0.2561
192304,-0.2119
192305,-0.2057
192306,-0.2272
192307,-0.2706
192308,-0.3036
192309,-0.2784
192310,-0.2373
192311,-0.0815
192312,-0.0538
192401,-0.1212
192402,-0.1581
192403,-0.1227
192404,-0.1583
192405,-0.1471
192406,-0.2455
192407,-0.2712
192408,-0.3254
192409,-0.3435
192410,-0.3364
192411,-0.4252
192412,-0.3902
192501,-0.3036
192502,-0.2663
192503,-0.2300
192504,-0.2454
192505,-0.1976
192506,-0.1888
192507,-0.1639
192508,-0.1724
192509,-0.1205
192510,-0.0911
192511,-0.0173
192512,-0.0315
192601,-0.0117
192602,-0.0760
192603,-0.0562
192604,-0.0602
192605,-0.0663
192606,-0.1078
192607,-0.1172
192608,-0.0869
192609,-0.1050
192610,-0.1298
192611,-0.1251
192612,-0.1488
192701,-0.1137
192702,-0.1705
192703,-0.2059
192704,-0.1836
192705,-0.1988
192706,-0.2206
192707,-0.1568
192708,-0.1131
192709,-0.1167
192710,-0.1191
192711,-0.0823
192712,-0.1464
192801,-0.1295
192802,-0.1798
192803,-0.1831
192804,-0.2008
192805,-0.2169
192806,-0.2611
192807,-0.1989
192808,-0.2255
192809,-0.2180
192810,-0.1942
192811,-0.2005
192812,-0.2515
192901,-0.2899
192902,-0.2863
192903,-0.3156
192904,-0.2991
192905,-0.2998
192906,-0.2848
192907,-0.2554
192908,-0.2445
192909,-0.2176
192910,-0.1936
192911,-0.1715
192912,-0.2117
193001,-0.2258
193002,-0.2056
193003,-0.1915
193004,-0.1729
193005,-0.1759
193006,-0.1234
193007,-0.1185
193008,-0.1192
193009,-0.0347
193010,0.0297
193011,0.0534
193012,-0.0051
193101,-0.0349
193102,-0.0450
193103,-0.0133
193104,-0.1067
193105,-0.1042
193106,-0.0664
193107,-0.0956
193108,-0.0672
193109,-0.0928
193110,-0.1397
193111,-0.1539
193112,-0.1705
193201,-0.1263
193202,-0.0866
193203,-0.0966
193204,-0.1664
193205,-0.1849
193206,-0.1869
193207,-0.1990
193208,-0.2114
193209,-0.1776
193210,-0.1934
193211,-0.1723
193212,-0.1587
193301,-0.1756
193302,-0.1583
193303,-0.1881
193304,-0.1528
193305,-0.2002
193306,-0.2131
193307,-0.2210
193308,-0.2276
193309,-0.2352
193310,-0.2480
193311,-0.2900
193312,-0.2799
193401,-0.2858
193402,-0.2737
193403,-0.2378
193404,-0.1787
193405,-0.1778
193406,-0.0279
193407,-0.1017
193408,-0.0660
193409,-0.0484
193410,-0.1029
193411,-0.1005
193412,-0.1021
193501,-0.1779
193502,-0.1649
193503,-0.2163
193504,-0.1421
193505,-0.1517
193506,-0.1680
193507,-0.1718
193508,-0.1347
193509,-0.1309
193510,-0.0791
193511,-0.0785
193512,-0.0915
193601,-0.1427
193602,-0.1164
193603,-0.1577
193604,-0.1308
193605,-0.1534
193606,-0.1489
193607,-0.1397
193608,-0.0961
193609,-0.0601
193610,-0.0618
193611,-0.0905
193612,-0.0991
193701,-0.0625
193702,-0.0274
193703,-0.0512
193704,-0.0558
193705,-0.0648
193706,-0.0549
193707,0.0026
193708,0.0544
193709,0.0789
193710,0.0264
193711,0.0039
193712,-0.0223
193801,-0.0850
193802,-0.0948
193803,-0.1082
193804,-0.1212
193805,-0.0956
193806,-0.0989
193807,-0.1119
193808,-0.0824
193809,-0.0961
193810,-0.0489
193811,-0.1397
193812,-0.2124
193901,-0.2809
193902,-0.1787
193903,-0.1186
193904,-0.1116
193905,-0.1190
193906,-0.0598
193907,-0.0284
193908,0.0142
193909,0.0439
193910,0.0466
193911,0.0363
193912,0.0716
194001,0.0592
194002,0.0456
194003,0.0441
194004,0.1076
194005,0.1334
194006,0.0897
194007,0.1191
194008,0.1318
194009,0.1189
194010,0.1481
194011,0.1815
194012,0.2218
194101,0.2700
194102,0.2266
194103,0.1831
194104,0.2357
194105,0.2811
194106,0.1576
194107,0.1847
194108,0.1656
194109,0.1903
194110,0.3114
194111,0.3566
194112,0.3517
194201,0.2817
194202,0.2967
194203,0.2539
194204,0.2791
194205,0.2527
194206,0.2246
194207,0.1471
194208,0.1023
194209,0.1114
194210,0.1212
194211,0.1023
194212,0.1604
194301,0.1618
194302,0.1347
194303,0.1766
194304,0.1647
194305,0.1130
194306,0.1776
194307,0.2401
194308,0.1926
194309,0.1970
194310,0.2633
194311,0.2826
194312,0.2267
194401,0.2723
194402,0.2852
194403,0.3747
194404,0.3991
194405,0.3449
194406,0.4141
194407,0.3802
194408,0.3536
194409,0.3575
194410,0.2961
194411,0.2504
194412,0.3456
194501,0.3414
194502,0.3726
194503,0.2570
194504,0.3165
194505,0.3370
194506,0.2458
194507,0.3055
194508,0.3459
194509,0.3258
194510,0.2751
194511,0.2922
194512,0.2303
194601,0.1797
194602,0.0233
194603,0.0613
194604,0.0823
194605,-0.0121
194606,-0.0347
194607,-0.0358
194608,-0.0815
194609,-0.0029
194610,-0.0005
194611,-0.0626
194612,-0.0918
194701,-0.1249
194702,-0.0741
194703,-0.1472
194704,-0.0678
194705,-0.0399
194706,0.0142
194707,-0.0099
194708,-0.0664
194709,-0.1966
194710,-0.1467
194711,-0.1161
194712,-0.1444
194801,-0.1502
194802,-0.0936
194803,-0.0952
194804,-0.1002
194805,0.0968
194806,-0.0582
194807,-0.0998
194808,-0.0448
194809,-0.1610
194810,-0.1444
194811,-0.1240
194812,-0.0729
194901,-0.0191
194902,-0.0236
194903,-0.0348
194904,-0.0126
194905,-0.0554
194906,-0.1173
194907,-0.0494
194908,-0.0386
194909,-0.0354
194910,-0.0648
194911,-0.1243
194912,-0.1115
195001,-0.0824
195002,-0.1238
195003,-0.0906
195004,-0.1165
195005,-0.0685
195006,-0.0275
195007,-0.0212
195008,-0.0356
195009,-0.0725
195010,-0.1169
195011,-0.1485
195012,-0.1794
195101,-0.1632
195102,-0.1661
195103,-0.1054
195104,-0.0756
195105,0.0103
195106,0.0848
195107,0.1315
195108,0.1261
195109,0.0862
195110,0.0936
195111,0.0461
195112,0.0744
195201,0.0966
195202,0.1278
195203,0.0864
195204,0.0911
195205,0.0477
195206,0.0572
195207,0.0418
195208,0.0890
195209,0.0611
195210,0.0660
195211,0.0366
195212,0.0560
195301,0.0523
195302,0.0737
195303,0.0509
195304,0.1433
195305,0.1308
195306,0.1199
195307,0.0883
195308,0.0746
195309,0.0550
195310,0.0410
195311,0.0193
195312,-0.0236
195401,-0.0495
195402,-0.0063
195403,-0.0174
195404,-0.1171
195405,-0.1124
195406,-0.1192
195407,-0.1244
195408,-0.1253
195409,-0.0911
195410,-0.1228
195411,-0.1040
195412,-0.1547
195501,-0.1148
195502,-0.1429
195503,-0.1287
195504,-0.1540
195505,-0.1428
195506,-0.1036
195507,-0.0437
195508,-0.0780
195509,-0.1142
195510,-0.1957
195511,-0.2043
195512,-0.1944
195601,-0.0757
195602,-0.1295
195603,-0.1084
195604,-0.1760
195605,-0.1483
195606,-0.1123
195607,-0.0823
195608,-0.0982
195609,-0.1594
195610,-0.1050
195611,-0.0608
195612,-0.0605
195701,-0.0424
195702,0.0077
195703,0.0503
195704,0.0921
195705,0.1797
195706,0.1757
195707,0.1732
195708,0.1777
195709,0.0800
195710,0.0479
195711,0.0973
195712,0.0744
195801,0.1373
195802,0.1525
195803,0.1345
195804,0.1140
195805,0.0844
195806,0.1330
195807,0.0903
195808,0.1019
195809,0.1104
195810,0.0878
195811,0.0539
195812,0.1030
195901,0.0979
195902,0.0840
195903,0.0816
195904,0.0804
195905,0.0802
195906,0.0391
195907,0.0590
195908,0.0688
195909,0.0974
195910,0.0682
195911,0.0279
195912,-0.0099
196001,0.0100
196002,0.0163
196003,0.0121
196004,-0.0266
196005,0.0644
196006,0.0594
196007,0.0943
196008,0.0772
196009,0.0788
196010,0.0626
196011,0.0394
196012,0.0838
196101,0.0583
196102,0.1034
196103,0.0810
196104,0.1280
196105,0.1417
196106,0.1245
196107,0.0487
196108,0.0436
196109,0.0017
196110,0.0489
196111,0.0171
196112,0.0374
196201,0.0424
196202,0.0469
196203,0.0611
196204,0.0424
196205,0.0738
196206,0.1238
196207,0.1310
196208,0.0926
196209,0.0910
196210,0.0563
196211,0.0261
196212,-0.0012
196301,-0.0079
196302,0.0174
196303,-0.0137
196304,0.0744
196305,0.0840
196306,0.0955
196307,0.1134
196308,0.1384
196309,0.1061
196310,0.0697
196311,0.1043
196312,0.0798
196401,0.0181
196402,-0.0159
196403,-0.0695
196404,-0.1071
196405,-0.0953
196406,-0.0725
196407,-0.0922
196408,-0.1470
196409,-0.1603
196410,-0.1605
196411,-0.2158
196412,-0.2272
196501,-0.1416
196502,-0.1116
196503,-0.1022
196504,-0.1070
196505,-0.0841
196506,-0.0387
196507,-0.0574
196508,0.0014
196509,0.0085
196510,-0.0136
196511,-0.0077
196512,-0.0112
196601,-0.0062
196602,-0.0094
196603,-0.0306
196604,0.0003
196605,-0.0392
196606,0.0109
196607,0.0293
196608,0.0023
196609,0.0003
196610,-0.0173
196611,0.0128
196612,0.0142
196701,-0.0577
196702,-0.0758
196703,-0.0264
196704,-0.0439
196705,0.0497
196706,0.0328
196707,0.0241
196708,0.0516
196709,0.0096
196710,-0.0182
196711,-0.0600
196712,-0.0936
196801,-0.1293
196802,-0.1474
196803,-0.1273
196804,-0.0811
196805,-0.0275
196806,0.0561
196807,0.0368
196808,0.0503
196809,0.0750
196810,0.1164
196811,0.0975
196812,0.1312
196901,0.2199
196902,0.2152
196903,0.2064
196904,0.2346
196905,0.2410
196906,0.1263
196907,0.0928
196908,0.1409
196909,0.1510
196910,0.1124
196911,0.1127
196912,0.1583
197001,0.1581
197002,0.1218
197003,0.1087
197004,0.1086
197005,0.0594
197006,-0.0107
197007,-0.0532
197008,-0.0055
197009,0.0201
197010,0.0399
197011,0.0377
197012,-0.0463
197101,-0.0391
197102,-0.1434
197103,-0.1275
197104,-0.1074
197105,-0.0870
197106,-0.1056
197107,-0.0479
197108,-0.0601
197109,-0.0907
197110,-0.0967
197111,-0.1017
197112,-0.1107
197201,-0.0055
197202,0.0494
197203,0.0124
197204,0.0514
197205,0.0523
197206,0.0828
197207,0.1272
197208,0.1137
197209,0.1160
197210,0.1508
197211,0.1950
197212,0.2830
197301,0.2567
197302,0.2390
197303,0.1903
197304,0.1759
197305,0.1708
197306,0.1076
197307,0.0927
197308,0.0725
197309,0.0686
197310,0.0314
197311,0.0337
197312,-0.0680
197401,-0.0369
197402,-0.0905
197403,-0.0907
197404,-0.0854
197405,-0.0083
197406,-0.0137
197407,0.0108
197408,0.0636
197409,0.0185
197410,0.0143
197411,-0.0088
197412,-0.0104
197501,0.0282
197502,0.0228
197503,0.0059
197504,-0.0019
197505,0.0022
197506,-0.0272
197507,-0.0261
197508,-0.0492
197509,-0.0473
197510,-0.1149
197511,-0.1492
197512,-0.1616
197601,-0.1184
197602,-0.0882
197603,-0.0669
197604,-0.0646
197605,-0.0976
197606,-0.0047
197607,-0.0211
197608,-0.0233
197609,-0.0324
197610,0.0706
197611,0.1178
197612,0.1954
197701,0.2855
197702,0.2326
197703,0.2091
197704,0.1782
197705,0.1805
197706,0.1898
197707,0.1776
197708,0.1899
197709,0.2063
197710,0.1949
197711,0.1485
197712,0.1398
197801,0.1770
197802,0.1358
197803,0.1361
197804,0.0801
197805,0.0796
197806,0.1090
197807,0.1288
197808,0.1048
197809,0.1072
197810,0.0756
197811,0.1663
197812,0.1952
197901,0.2445
197902,0.1831
197903,0.2302
197904,0.2302
197905,0.1897
197906,0.2532
197907,0.2228
197908,0.2623
197909,0.2885
197910,0.2895
197911,0.3201
197912,0.3444
198001,0.3611
198002,0.3380
198003,0.3339
198004,0.2638
198005,0.2802
198006,0.2503
198007,0.2306
198008,0.2065
198009,0.2166
198010,0.1761
198011,0.2146
198012,0.2411
198101,0.2366
198102,0.1954
198103,0.2374
198104,0.2235
198105,0.2436
198106,0.2873
198107,0.2400
198108,0.2005
198109,0.1976
198110,0.2127
198111,0.2044
198112,0.2658
198201,0.2358
198202,0.1697
198203,0.1724
198204,0.1756
198205,0.2217
198206,0.1919
198207,0.1335
198208,0.1579
198209,0.2447
198210,0.2707
198211,0.2760
198212,0.3263
198301,0.3898
198302,0.3563
198303,0.3444
198304,0.3058
198305,0.2961
198306,0.3072
198307,0.2436
198308,0.2587
198309,0.2569
198310,0.2066
198311,0.2146
198312,0.2434
198401,0.2496
198402,0.2529
198403,0.2287
198404,0.1770
198405,0.1734
198406,0.1364
198407,0.1452
198408,0.1750
198409,0.2395
198410,0.1422
198411,0.1397
198412,0.1398
198501,0.1569
198502,0.1733
198503,0.1578
198504,0.1064
198505,0.1634
198506,0.1358
198507,0.1513
198508,0.1168
198509,0.1690
198510,0.1644
198511,0.1715
198512,0.1989
198601,0.1656
198602,0.2024
198603,0.1817
198604,0.1811
198605,0.1994
198606,0.2230
198607,0.2060
198608,0.1905
198609,0.2294
198610,0.2667
198611,0.2233
198612,0.2381
198701,0.2630
198702,0.2777
198703,0.3232
198704,0.3129
198705,0.3159
198706,0.3071
198707,0.3677
198708,0.4026
198709,0.4318
198710,0.4082
198711,0.4365
198712,0.3898
198801,0.4537
198802,0.4279
198803,0.4031
198804,0.3663
198805,0.3303
198806,0.2908
198807,0.2851
198808,0.2746
198809,0.2650
198810,0.2489
198811,0.1663
198812,0.1737
198901,0.1873
198902,0.2156
198903,0.2088
198904,0.2512
198905,0.2389
198906,0.2691
198907,0.3044
198908,0.3119
198909,0.3121
198910,0.2711
198911,0.2827
198912,0.2658
199001,0.2940
199002,0.3434
199003,0.3939
199004,0.3874
199005,0.3900
199006,0.3619
199007,0.3975
199008,0.3611
199009,0.3428
199010,0.3928
199011,0.3881
199012,0.3725
199101,0.3588
199102,0.3454
199103,0.3560
199104,0.4093
199105,0.3835
199106,0.4177
199107,0.4253
199108,0.3810
199109,0.3284
199110,0.2848
199111,0.2845
199112,0.2839
199201,0.2864
199202,0.3058
199203,0.3201
199204,0.3228
199205,0.3330
199206,0.3175
199207,0.2408
199208,0.2041
199209,0.1870
199210,0.1701
199211,0.1586
199212,0.1954
199301,0.2634
199302,0.2707
199303,0.2621
199304,0.2816
199305,0.3207
199306,0.2946
199307,0.2454
199308,0.2233
199309,0.2399
199310,0.2385
199311,0.2276
199312,0.2254
199401,0.2368
199402,0.2240
199403,0.2416
199404,0.2678
199405,0.3019
199406,0.2969
199407,0.3046
199408,0.3165
199409,0.2984
199410,0.3467
199411,0.3514
199412,0.3642
199501,0.3572
199502,0.3717
199503,0.3470
199504,0.3382
199505,0.3264
199506,0.3623
199507,0.3867
199508,0.3817
199509,0.2974
199510,0.3124
199511,0.3227
199512,0.2697
199601,0.2741
199602,0.3242
199603,0.3362
199604,0.3277
199605,0.3182
199606,0.3382
199607,0.2957
199608,0.3302
199609,0.3041
199610,0.2628
199611,0.2930
199612,0.2975
199701,0.2702
199702,0.3005
199703,0.3449
199704,0.3504
199705,0.4154
199706,0.4854
199707,0.4888
199708,0.5217
199709,0.5600
199710,0.5706
199711,0.5641
199712,0.5795
199801,0.5581
199802,0.5578
199803,0.5425
199804,0.5581
199805,0.5728
199806,0.5842
199807,0.5891
199808,0.5465
199809,0.4295
199810,0.4057
199811,0.4309
199812,0.3732
199901,0.3139
199902,0.3054
199903,0.3716
199904,0.3386
199905,0.3160
199906,0.3370
199907,0.3095
199908,0.3099
199909,0.2981
199910,0.2719
199911,0.2689
199912,0.2896
200001,0.2838
200002,0.3409
200003,0.3403
200004,0.3545
200005,0.3433
200006,0.3271
200007,0.3493
200008,0.3714
200009,0.3965
200010,0.3509
200011,0.3451
200012,0.3450
200101,0.3589
200102,0.3599
200103,0.4230
200104,0.4294
200105,0.4536
200106,0.4687
200107,0.4857
200108,0.4767
200109,0.4650
200110,0.4768
200111,0.4554
200112,0.4421
200201,0.4283
200202,0.4490
200203,0.5205
200204,0.4991
200205,0.5036
200206,0.5072
200207,0.4826
200208,0.4590
200209,0.4792
200210,0.4759
200211,0.4467
200212,0.4670
200301,0.4652
200302,0.4498
200303,0.4885
200304,0.4682
200305,0.4776
200306,0.4866
200307,0.5349
200308,0.5611
200309,0.5792
200310,0.5823
200311,0.5240
200312,0.4859
200401,0.4850
200402,0.5010
200403,0.4810
200404,0.4880
200405,0.4366
200406,0.4397
200407,0.4947
200408,0.5267
200409,0.5147
200410,0.5356
200411,0.5163
200412,0.4792
200501,0.4835
200502,0.4706
200503,0.4834
200504,0.5035
200505,0.5340
200506,0.5456
200507,0.5631
200508,0.5768
200509,0.5456
200510,0.5209
200511,0.4832
200512,0.4454
200601,0.4352
200602,0.4382
200603,0.4209
200604,0.4523
200605,0.4915
200606,0.5042
200607,0.5280
200608,0.5480
200609,0.5641
200610,0.5462
200611,0.5618
200612,0.5246
200701,0.5279
200702,0.4890
200703,0.4468
200704,0.4468
200705,0.4392
200706,0.4659
200707,0.4561
200708,0.4408
200709,0.4384
200710,0.4062
200711,0.3181
200712,0.2978
200801,0.3033
200802,0.3021
200803,0.3422
200804,0.3640
200805,0.4042
200806,0.4400
200807,0.4954
200808,0.5107
200809,0.5094
200810,0.5029
200811,0.4371
200812,0.4455
200901,0.4298
200902,0.3994
200903,0.4299
200904,0.4731
200905,0.5283
200906,0.6335
200907,0.6428
200908,0.6318
200909,0.5676
200910,0.5683
200911,0.5954
200912,0.6365
201001,0.6158
201002,0.6067
201003,0.6203
201004,0.6318
201005,0.6085
201006,0.5932
201007,0.5882
201008,0.5576
201009,0.5161
201010,0.4677
201011,0.4515
201012,0.4323
201101,0.4298
201102,0.4363
201103,0.4486
201104,0.4423
201105,0.4760
201106,0.5171
201107,0.5026
201108,0.4980
201109,0.4664
201110,0.4432
201111,0.4242
201112,0.3836
201201,0.3781
201202,0.4126
201203,0.4121
201204,0.4506
201205,0.5064
201206,0.5123
201207,0.5726
201208,0.6005
201209,0.6180
201210,0.5929
201211,0.5483
201212,0.5264
201301,0.4654
201302,0.4507
201303,0.4553
201304,0.4972
201305,0.5440
201306,0.5421
201307,0.6191
201308,0.6347
201309,0.5986
201310,0.5852
201311,0.5859
201312,0.5267
201401,0.5175
201402,0.5221
201403,0.5463
201404,0.5966
201405,0.6454
201406,0.6765
201407,0.6754
201408,0.7295
201409,0.7429
201410,0.6955
201411,0.6414
201412,0.6267
201501,0.6066
201502,0.5888
201503,0.6257
201504,0.6573
201505,0.7154
201506,0.7406
201507,0.7496
201508,0.7886
201509,0.8317
201510,0.8621
201511,0.8423
