year,anomaly,historic_avg,actual_avg,type,month
1956,-0.1088,15.9,15.7912,ocean,03
1957,0.0501,15.9,15.9501,ocean,03
1958,0.1342,15.9,16.0342,ocean,03
1959,0.0814,15.9,15.9814,ocean,03
1960,0.0119,15.9,15.9119,ocean,03
1961,0.0808,15.9,15.9808,ocean,03
1962,0.0610,15.9,15.961,ocean,03
1963,-0.0140,15.9,15.886,ocean,03
1964,-0.0700,15.9,15.83,ocean,03
1965,-0.1025,15.9,15.7975,ocean,03
1966,-0.0306,15.9,15.8694,ocean,03
1967,-0.0262,15.9,15.8738,ocean,03
1968,-0.1273,15.9,15.7727,ocean,03
1969,0.2068,15.9,16.1068,ocean,03
1970,0.1085,15.9,16.0085,ocean,03
1971,-0.1275,15.9,15.7725,ocean,03
1972,0.0127,15.9,15.9127,ocean,03
1973,0.1905,15.9,16.0905,ocean,03
1974,-0.0910,15.9,15.809,ocean,03
1975,0.0057,15.9,15.9057,ocean,03
1976,-0.0669,15.9,15.8331,ocean,03
1977,0.2093,15.9,16.1093,ocean,03
1978,0.1358,15.9,16.0358,ocean,03
1979,0.2304,15.9,16.1304,ocean,03
1980,0.3343,15.9,16.2343,ocean,03
1981,0.2379,15.9,16.1379,ocean,03
1982,0.1731,15.9,16.0731,ocean,03
1983,0.3430,15.9,16.243,ocean,03
1984,0.2286,15.9,16.1286,ocean,03
1985,0.1587,15.9,16.0587,ocean,03
1986,0.1826,15.9,16.0826,ocean,03
1987,0.3236,15.9,16.2236,ocean,03
1988,0.4041,15.9,16.3041,ocean,03
1989,0.2098,15.9,16.1098,ocean,03
1990,0.3950,15.9,16.295,ocean,03
1991,0.3572,15.9,16.2572,ocean,03
1992,0.3214,15.9,16.2214,ocean,03
1993,0.2632,15.9,16.1632,ocean,03
1994,0.2429,15.9,16.1429,ocean,03
1995,0.3481,15.9,16.2481,ocean,03
1996,0.3375,15.9,16.2375,ocean,03
1997,0.3461,15.9,16.2461,ocean,03
1998,0.5435,15.9,16.4435,ocean,03
1999,0.3728,15.9,16.2728,ocean,03
2000,0.3414,15.9,16.2414,ocean,03
2001,0.4237,15.9,16.3237,ocean,03
2002,0.5211,15.9,16.4211,ocean,03
2003,0.4891,15.9,16.3891,ocean,03
2004,0.4817,15.9,16.3817,ocean,03
2005,0.4841,15.9,16.3841,ocean,03
2006,0.4214,15.9,16.3214,ocean,03
2007,0.4473,15.9,16.3473,ocean,03
2008,0.3428,15.9,16.2428,ocean,03
2009,0.4305,15.9,16.3305,ocean,03
2010,0.6214,15.9,16.5214,ocean,03
2011,0.4495,15.9,16.3495,ocean,03
2012,0.4131,15.9,16.3131,ocean,03
2013,0.4565,15.9,16.3565,ocean,03
2014,0.5470,15.9,16.447,ocean,03
2015,0.6260,15.9,16.526,ocean,03
2016,0.8116,15.9,16.7116,ocean,03
1880,-0.7623,5,4.2377,land,03
1881,-0.3189,5,4.6811,land,03
1882,-0.0136,5,4.9864,land,03
1883,-0.5484,5,4.4516,land,03
1884,-0.8963,5,4.1037,land,03
1885,-0.3660,5,4.634,land,03
1886,-0.8525,5,4.1475,land,03
1887,-0.2983,5,4.7017,land,03
1888,-0.8115,5,4.1885,land,03
1889,0.1152,5,5.1152,land,03
1890,-0.5607,5,4.4393,land,03
1891,-0.4560,5,4.544,land,03
1892,-0.8546,5,4.1454,land,03
1893,-0.2559,5,4.7441,land,03
1894,-0.0114,5,4.9886,land,03
1895,-0.3538,5,4.6462,land,03
1896,-0.5828,5,4.4172,land,03
1897,-1.0220,5,3.978,land,03
1898,-1.6086,5,3.3914,land,03
1899,-0.5557,5,4.4443,land,03
1900,-0.0601,5,4.9399,land,03
1901,0.2509,5,5.2509,land,03
1902,-0.2069,5,4.7931,land,03
1903,-0.3882,5,4.6118,land,03
1904,-0.7358,5,4.2642,land,03
1905,-0.7700,5,4.23,land,03
1906,-0.2341,5,4.7659,land,03
1907,-0.4928,5,4.5072,land,03
1908,-1.0742,5,3.9258,land,03
1909,-0.7637,5,4.2363,land,03
1910,-0.3788,5,4.6212,land,03
1911,-0.7419,5,4.2581,land,03
1912,-0.7794,5,4.2206,land,03
1913,-0.6080,5,4.392,land,03
1914,-0.0564,5,4.9436,land,03
1915,-0.1792,5,4.8208,land,03
1916,-0.5396,5,4.4604,land,03
1917,-0.8057,5,4.1943,land,03
1918,-0.2523,5,4.7477,land,03
1919,-0.5592,5,4.4408,land,03
1920,0.0765,5,5.0765,land,03
1921,-0.1046,5,4.8954,land,03
1922,-0.0090,5,4.991,land,03
1923,-0.2935,5,4.7065,land,03
1924,-0.0914,5,4.9086,land,03
1925,0.0094,5,5.0094,land,03
1926,0.4463,5,5.4463,land,03
1927,-0.3987,5,4.6013,land,03
1928,-0.4672,5,4.5328,land,03
1929,-0.1240,5,4.876,land,03
1930,0.3440,5,5.344,land,03
1931,0.0023,5,5.0023,land,03
1932,-0.4052,5,4.5948,land,03
1933,-0.4324,5,4.5676,land,03
1934,-0.3208,5,4.6792,land,03
1935,0.0086,5,5.0086,land,03
1936,-0.3676,5,4.6324,land,03
1937,-0.5715,5,4.4285,land,03
1938,0.3912,5,5.3912,land,03
1939,-0.3994,5,4.6006,land,03
1940,0.1191,5,5.1191,land,03
1941,-0.0760,5,4.924,land,03
1942,-0.0117,5,4.9883,land,03
1943,-0.1350,5,4.865,land,03
1944,0.3723,5,5.3723,land,03
1945,-0.1672,5,4.8328,land,03
1946,-0.1102,5,4.8898,land,03
1947,0.3117,5,5.3117,land,03
1948,-0.4034,5,4.5966,land,03
1949,-0.1760,5,4.824,land,03
1950,-0.0877,5,4.9123,land,03
1951,-0.3284,5,4.6716,land,03
1952,-0.4109,5,4.5891,land,03
1953,0.4222,5,5.4222,land,03
1954,-0.2870,5,4.713,land,03
1955,-0.7680,5,4.232,land,03
1956,-0.4496,5,4.5504,land,03
1957,-0.3785,5,4.6215,land,03
1958,0.0745,5,5.0745,land,03
1959,0.5272,5,5.5272,land,03
1960,-0.7835,5,4.2165,land,03
1961,0.3811,5,5.3811,land,03
1962,0.2726,5,5.2726,land,03
1963,-0.0454,5,4.9546,land,03
1964,-0.3422,5,4.6578,land,03
1965,-0.1031,5,4.8969,land,03
1966,0.0662,5,5.0662,land,03
1967,0.0731,5,5.0731,land,03
1968,0.8815,5,5.8815,land,03
1969,-0.1066,5,4.8934,land,03
1970,-0.1837,5,4.8163,land,03
1971,-0.1749,5,4.8251,land,03
1972,-0.0286,5,4.9714,land,03
1973,0.6950,5,5.695,land,03
1974,0.0415,5,5.0415,land,03
1975,0.3715,5,5.3715,land,03
1976,-0.6901,5,4.3099,land,03
1977,0.5616,5,5.5616,land,03
1978,0.4424,5,5.4424,land,03
1979,0.2678,5,5.2678,land,03
1980,-0.0274,5,4.9726,land,03
1981,0.8707,5,5.8707,land,03
1982,-0.1736,5,4.8264,land,03
1983,0.6301,5,5.6301,land,03
1984,0.3794,5,5.3794,land,03
1985,0.2612,5,5.2612,land,03
1986,0.6020,5,5.602,land,03
1987,0.0639,5,5.0639,land,03
1988,0.6897,5,5.6897,land,03
1989,0.6614,5,5.6614,land,03
1990,1.6407,5,6.6407,land,03
1991,0.3873,5,5.3873,land,03
1992,0.7368,5,5.7368,land,03
1993,0.8372,5,5.8372,land,03
1994,0.6453,5,5.6453,land,03
1995,0.7695,5,5.7695,land,03
1996,0.2806,5,5.2806,land,03
1997,0.7635,5,5.7635,land,03
1998,0.8811,5,5.8811,land,03
1999,0.3573,5,5.3573,land,03
2000,1.1318,5,6.1318,land,03
2001,1.1671,5,6.1671,land,03
2002,1.4998,5,6.4998,land,03
2003,0.7651,5,5.7651,land,03
2004,1.2734,5,6.2734,land,03
2005,1.2492,5,6.2492,land,03
2006,1.0697,5,6.0697,land,03
2007,1.2668,5,6.2668,land,03
2008,1.8948,5,6.8948,land,03
2009,0.9689,5,5.9689,land,03
2010,1.4550,5,6.455,land,03
2011,0.9611,5,5.9611,land,03
2012,0.8130,5,5.813,land,03
2013,1.0335,5,6.0335,land,03
2014,1.3666,5,6.3666,land,03
2015,1.6237,5,6.6237,land,03
2016,2.3305,5,7.3305,land,03
1880,-0.1486,12.7,12.5514,ocean_land,03
1881,0.0186,12.7,12.7186,ocean_land,03
1882,0.0659,12.7,12.7659,ocean_land,03
1883,-0.1385,12.7,12.5615,ocean_land,03
1884,-0.2168,12.7,12.4832,ocean_land,03
1885,-0.1619,12.7,12.5381,ocean_land,03
1886,-0.2950,12.7,12.405,ocean_land,03
1887,-0.1766,12.7,12.5234,ocean_land,03
1888,-0.3197,12.7,12.3803,ocean_land,03
1889,0.1042,12.7,12.8042,ocean_land,03
1890,-0.3230,12.7,12.377,ocean_land,03
1891,-0.2235,12.7,12.4765,ocean_land,03
1892,-0.3208,12.7,12.3792,ocean_land,03
1893,-0.2341,12.7,12.4659,ocean_land,03
1894,-0.2127,12.7,12.4873,ocean_land,03
1895,-0.2935,12.7,12.4065,ocean_land,03
1896,-0.2147,12.7,12.4853,ocean_land,03
1897,-0.1956,12.7,12.5044,ocean_land,03
1898,-0.6636,12.7,12.0364,ocean_land,03
1899,-0.2630,12.7,12.437,ocean_land,03
1900,-0.0513,12.7,12.6487,ocean_land,03
1901,-0.0360,12.7,12.664,ocean_land,03
1902,-0.2019,12.7,12.4981,ocean_land,03
1903,-0.2869,12.7,12.4131,ocean_land,03
1904,-0.5146,12.7,12.1854,ocean_land,03
1905,-0.3916,12.7,12.3084,ocean_land,03
1906,-0.1430,12.7,12.557,ocean_land,03
1907,-0.2720,12.7,12.428,ocean_land,03
1908,-0.6027,12.7,12.0973,ocean_land,03
1909,-0.5372,12.7,12.1628,ocean_land,03
1910,-0.4142,12.7,12.2858,ocean_land,03
1911,-0.5638,12.7,12.1362,ocean_land,03
1912,-0.3049,12.7,12.3951,ocean_land,03
1913,-0.4014,12.7,12.2986,ocean_land,03
1914,-0.1566,12.7,12.5434,ocean_land,03
1915,-0.0950,12.7,12.605,ocean_land,03
1916,-0.2915,12.7,12.4085,ocean_land,03
1917,-0.4216,12.7,12.2784,ocean_land,03
1918,-0.1719,12.7,12.5281,ocean_land,03
1919,-0.2307,12.7,12.4693,ocean_land,03
1920,-0.0539,12.7,12.6461,ocean_land,03
1921,-0.2124,12.7,12.4876,ocean_land,03
1922,-0.0729,12.7,12.6271,ocean_land,03
1923,-0.2642,12.7,12.4358,ocean_land,03
1924,-0.1110,12.7,12.589,ocean_land,03
1925,-0.1639,12.7,12.5361,ocean_land,03
1926,0.0801,12.7,12.7801,ocean_land,03
1927,-0.2532,12.7,12.4468,ocean_land,03
1928,-0.2601,12.7,12.4399,ocean_land,03
1929,-0.2621,12.7,12.4379,ocean_land,03
1930,-0.0422,12.7,12.6578,ocean_land,03
1931,-0.0089,12.7,12.6911,ocean_land,03
1932,-0.1802,12.7,12.5198,ocean_land,03
1933,-0.2504,12.7,12.4496,ocean_land,03
1934,-0.2607,12.7,12.4393,ocean_land,03
1935,-0.1535,12.7,12.5465,ocean_land,03
1936,-0.2147,12.7,12.4853,ocean_land,03
1937,-0.1904,12.7,12.5096,ocean_land,03
1938,0.0277,12.7,12.7277,ocean_land,03
1939,-0.1935,12.7,12.5065,ocean_land,03
1940,0.0610,12.7,12.761,ocean_land,03
1941,0.0985,12.7,12.7985,ocean_land,03
1942,0.1695,12.7,12.8695,ocean_land,03
1943,0.0715,12.7,12.7715,ocean_land,03
1944,0.3644,12.7,13.0644,ocean_land,03
1945,0.1058,12.7,12.8058,ocean_land,03
1946,-0.0041,12.7,12.6959,ocean_land,03
1947,-0.0141,12.7,12.6859,ocean_land,03
1948,-0.1942,12.7,12.5058,ocean_land,03
1949,-0.0761,12.7,12.6239,ocean_land,03
1950,-0.0892,12.7,12.6108,ocean_land,03
1951,-0.1684,12.7,12.5316,ocean_land,03
1952,-0.0481,12.7,12.6519,ocean_land,03
1953,0.1535,12.7,12.8535,ocean_land,03
1954,-0.0923,12.7,12.6077,ocean_land,03
1955,-0.3082,12.7,12.3918,ocean_land,03
1956,-0.1987,12.7,12.5013,ocean_land,03
1957,-0.0669,12.7,12.6331,ocean_land,03
1958,0.1185,12.7,12.8185,ocean_land,03
1959,0.2043,12.7,12.9043,ocean_land,03
1960,-0.2037,12.7,12.4963,ocean_land,03
1961,0.1640,12.7,12.864,ocean_land,03
1962,0.1199,12.7,12.8199,ocean_land,03
1963,-0.0230,12.7,12.677,ocean_land,03
1964,-0.1441,12.7,12.5559,ocean_land,03
1965,-0.1016,12.7,12.5984,ocean_land,03
1966,-0.0029,12.7,12.6971,ocean_land,03
1967,0.0021,12.7,12.7021,ocean_land,03
1968,0.1485,12.7,12.8485,ocean_land,03
1969,0.1197,12.7,12.8197,ocean_land,03
1970,0.0329,12.7,12.7329,ocean_land,03
1971,-0.1395,12.7,12.5605,ocean_land,03
1972,0.0035,12.7,12.7035,ocean_land,03
1973,0.3286,12.7,13.0286,ocean_land,03
1974,-0.0531,12.7,12.6469,ocean_land,03
1975,0.1070,12.7,12.807,ocean_land,03
1976,-0.2389,12.7,12.4611,ocean_land,03
1977,0.3067,12.7,13.0067,ocean_land,03
1978,0.2204,12.7,12.9204,ocean_land,03
1979,0.2430,12.7,12.943,ocean_land,03
1980,0.2396,12.7,12.9396,ocean_land,03
1981,0.4092,12.7,13.1092,ocean_land,03
1982,0.0831,12.7,12.7831,ocean_land,03
1983,0.4223,12.7,13.1223,ocean_land,03
1984,0.2716,12.7,12.9716,ocean_land,03
1985,0.1888,12.7,12.8888,ocean_land,03
1986,0.2972,12.7,12.9972,ocean_land,03
1987,0.2563,12.7,12.9563,ocean_land,03
1988,0.4830,12.7,13.183,ocean_land,03
1989,0.3330,12.7,13.033,ocean_land,03
1990,0.7295,12.7,13.4295,ocean_land,03
1991,0.3679,12.7,13.0679,ocean_land,03
1992,0.4349,12.7,13.1349,ocean_land,03
1993,0.4195,12.7,13.1195,ocean_land,03
1994,0.3533,12.7,13.0533,ocean_land,03
1995,0.4635,12.7,13.1635,ocean_land,03
1996,0.3247,12.7,13.0247,ocean_land,03
1997,0.4608,12.7,13.1608,ocean_land,03
1998,0.6366,12.7,13.3366,ocean_land,03
1999,0.3703,12.7,13.0703,ocean_land,03
2000,0.5563,12.7,13.2563,ocean_land,03
2001,0.6265,12.7,13.3265,ocean_land,03
2002,0.7860,12.7,13.486,ocean_land,03
2003,0.5655,12.7,13.2655,ocean_land,03
2004,0.6968,12.7,13.3968,ocean_land,03
2005,0.6914,12.7,13.3914,ocean_land,03
2006,0.5971,12.7,13.2971,ocean_land,03
2007,0.6680,12.7,13.368,ocean_land,03
2008,0.7599,12.7,13.4599,ocean_land,03
2009,0.5770,12.7,13.277,ocean_land,03
2010,0.8468,12.7,13.5468,ocean_land,03
2011,0.5886,12.7,13.2886,ocean_land,03
2012,0.5225,12.7,13.2225,ocean_land,03
2013,0.6128,12.7,13.3128,ocean_land,03
2014,0.7710,12.7,13.471,ocean_land,03
2015,0.8943,12.7,13.5943,ocean_land,03
2016,1.2181,12.7,13.9181,ocean_land,03
