year,anomaly,historic_avg,actual_avg,type,month
1993,0.2412,16.2,16.4412,ocean,09
1994,0.2999,16.2,16.4999,ocean,09
1995,0.2989,16.2,16.4989,ocean,09
1996,0.3051,16.2,16.5051,ocean,09
1997,0.5610,16.2,16.761,ocean,09
1998,0.4305,16.2,16.6305,ocean,09
1999,0.2991,16.2,16.4991,ocean,09
2000,0.3976,16.2,16.5976,ocean,09
2001,0.4660,16.2,16.666,ocean,09
2002,0.4798,16.2,16.6798,ocean,09
2003,0.5800,16.2,16.78,ocean,09
2004,0.5155,16.2,16.7155,ocean,09
2005,0.5464,16.2,16.7464,ocean,09
2006,0.5651,16.2,16.7651,ocean,09
2007,0.4390,16.2,16.639,ocean,09
2008,0.5101,16.2,16.7101,ocean,09
2009,0.5684,16.2,16.7684,ocean,09
2010,0.5172,16.2,16.7172,ocean,09
2011,0.4672,16.2,16.6672,ocean,09
2012,0.6190,16.2,16.819,ocean,09
2013,0.5994,16.2,16.7994,ocean,09
2014,0.7435,16.2,16.9435,ocean,09
2015,0.8323,16.2,17.0323,ocean,09
1880,-0.3946,12,11.6054,land,09
1881,-0.5808,12,11.4192,land,09
1882,-0.1706,12,11.8294,land,09
1883,-0.4924,12,11.5076,land,09
1884,-0.6302,12,11.3698,land,09
1885,-0.4085,12,11.5915,land,09
1886,-0.3552,12,11.6448,land,09
1887,-0.1894,12,11.8106,land,09
1888,-0.2678,12,11.7322,land,09
1889,-0.4376,12,11.5624,land,09
1890,-0.3567,12,11.6433,land,09
1891,-0.2240,12,11.776,land,09
1892,-0.1386,12,11.8614,land,09
1893,-0.3095,12,11.6905,land,09
1894,-0.4199,12,11.5801,land,09
1895,-0.1893,12,11.8107,land,09
1896,-0.3072,12,11.6928,land,09
1897,0.1249,12,12.1249,land,09
1898,-0.2512,12,11.7488,land,09
1899,0.0778,12,12.0778,land,09
1900,-0.1447,12,11.8553,land,09
1901,-0.1950,12,11.805,land,09
1902,-0.3077,12,11.6923,land,09
1903,-0.3362,12,11.6638,land,09
1904,-0.5736,12,11.4264,land,09
1905,-0.1938,12,11.8062,land,09
1906,-0.3064,12,11.6936,land,09
1907,-0.3253,12,11.6747,land,09
1908,-0.2368,12,11.7632,land,09
1909,-0.1365,12,11.8635,land,09
1910,-0.2460,12,11.754,land,09
1911,-0.3289,12,11.6711,land,09
1912,-0.7716,12,11.2284,land,09
1913,-0.3408,12,11.6592,land,09
1914,-0.1262,12,11.8738,land,09
1915,-0.1757,12,11.8243,land,09
1916,-0.2165,12,11.7835,land,09
1917,-0.0442,12,11.9558,land,09
1918,-0.1250,12,11.875,land,09
1919,-0.0612,12,11.9388,land,09
1920,-0.2015,12,11.7985,land,09
1921,-0.1979,12,11.8021,land,09
1922,-0.1732,12,11.8268,land,09
1923,-0.1322,12,11.8678,land,09
1924,-0.1105,12,11.8895,land,09
1925,-0.0399,12,11.9601,land,09
1926,-0.0850,12,11.915,land,09
1927,0.2413,12,12.2413,land,09
1928,-0.0983,12,11.9017,land,09
1929,-0.1903,12,11.8097,land,09
1930,-0.2628,12,11.7372,land,09
1931,0.2541,12,12.2541,land,09
1932,0.2058,12,12.2058,land,09
1933,-0.1912,12,11.8088,land,09
1934,-0.3240,12,11.676,land,09
1935,0.0055,12,12.0055,land,09
1936,0.0051,12,12.0051,land,09
1937,0.2442,12,12.2442,land,09
1938,0.3447,12,12.3447,land,09
1939,-0.0798,12,11.9202,land,09
1940,0.1972,12,12.1972,land,09
1941,-0.1710,12,11.829,land,09
1942,0.0994,12,12.0994,land,09
1943,0.0090,12,12.009,land,09
1944,0.4283,12,12.4283,land,09
1945,0.1289,12,12.1289,land,09
1946,-0.0695,12,11.9305,land,09
1947,0.0142,12,12.0142,land,09
1948,0.0206,12,12.0206,land,09
1949,-0.1682,12,11.8318,land,09
1950,-0.1959,12,11.8041,land,09
1951,0.2476,12,12.2476,land,09
1952,0.0745,12,12.0745,land,09
1953,0.0889,12,12.0889,land,09
1954,0.0186,12,12.0186,land,09
1955,-0.0428,12,11.9572,land,09
1956,-0.4814,12,11.5186,land,09
1957,0.0570,12,12.057,land,09
1958,-0.2053,12,11.7947,land,09
1959,0.0956,12,12.0956,land,09
1960,0.0237,12,12.0237,land,09
1961,-0.0292,12,11.9708,land,09
1962,-0.0086,12,11.9914,land,09
1963,0.3066,12,12.3066,land,09
1964,-0.3376,12,11.6624,land,09
1965,-0.2014,12,11.7986,land,09
1966,0.0839,12,12.0839,land,09
1967,-0.1397,12,11.8603,land,09
1968,-0.2327,12,11.7673,land,09
1969,-0.0856,12,11.9144,land,09
1970,-0.0274,12,11.9726,land,09
1971,0.0757,12,12.0757,land,09
1972,-0.2263,12,11.7737,land,09
1973,0.0078,12,12.0078,land,09
1974,-0.2082,12,11.7918,land,09
1975,0.1736,12,12.1736,land,09
1976,-0.0842,12,11.9158,land,09
1977,0.1273,12,12.1273,land,09
1978,-0.0143,12,11.9857,land,09
1979,0.1511,12,12.1511,land,09
1980,0.1583,12,12.1583,land,09
1981,0.1550,12,12.155,land,09
1982,0.2063,12,12.2063,land,09
1983,0.4757,12,12.4757,land,09
1984,-0.1156,12,11.8844,land,09
1985,-0.0824,12,11.9176,land,09
1986,0.0129,12,12.0129,land,09
1987,0.4303,12,12.4303,land,09
1988,0.4543,12,12.4543,land,09
1989,0.2705,12,12.2705,land,09
1990,0.2282,12,12.2282,land,09
1991,0.5282,12,12.5282,land,09
1992,-0.2699,12,11.7301,land,09
1993,-0.0211,12,11.9789,land,09
1994,0.4088,12,12.4088,land,09
1995,0.6170,12,12.617,land,09
1996,0.1476,12,12.1476,land,09
1997,0.7774,12,12.7774,land,09
1998,0.7716,12,12.7716,land,09
1999,0.6569,12,12.6569,land,09
2000,0.5233,12,12.5233,land,09
2001,0.5917,12,12.5917,land,09
2002,0.7827,12,12.7827,land,09
2003,0.7889,12,12.7889,land,09
2004,0.5659,12,12.5659,land,09
2005,1.0568,12,13.0568,land,09
2006,0.8106,12,12.8106,land,09
2007,0.9436,12,12.9436,land,09
2008,0.5764,12,12.5764,land,09
2009,1.0761,12,13.0761,land,09
2010,0.7164,12,12.7164,land,09
2011,0.9407,12,12.9407,land,09
2012,0.9913,12,12.9913,land,09
2013,0.8980,12,12.898,land,09
2014,0.8985,12,12.8985,land,09
2015,1.1514,12,13.1514,land,09
1880,-0.0950,15,14.905,ocean_land,09
1881,-0.1905,15,14.8095,ocean_land,09
1882,0.0016,15,15.0016,ocean_land,09
1883,-0.1537,15,14.8463,ocean_land,09
1884,-0.2349,15,14.7651,ocean_land,09
1885,-0.2115,15,14.7885,ocean_land,09
1886,-0.2046,15,14.7954,ocean_land,09
1887,-0.1956,15,14.8044,ocean_land,09
1888,-0.0766,15,14.9234,ocean_land,09
1889,-0.2403,15,14.7597,ocean_land,09
1890,-0.3574,15,14.6426,ocean_land,09
1891,-0.1606,15,14.8394,ocean_land,09
1892,-0.2334,15,14.7666,ocean_land,09
1893,-0.2702,15,14.7298,ocean_land,09
1894,-0.2610,15,14.739,ocean_land,09
1895,-0.1407,15,14.8593,ocean_land,09
1896,-0.0740,15,14.926,ocean_land,09
1897,-0.0326,15,14.9674,ocean_land,09
1898,-0.2036,15,14.7964,ocean_land,09
1899,-0.0361,15,14.9639,ocean_land,09
1900,-0.0683,15,14.9317,ocean_land,09
1901,-0.2109,15,14.7891,ocean_land,09
1902,-0.2389,15,14.7611,ocean_land,09
1903,-0.3791,15,14.6209,ocean_land,09
1904,-0.4649,15,14.5351,ocean_land,09
1905,-0.2186,15,14.7814,ocean_land,09
1906,-0.3002,15,14.6998,ocean_land,09
1907,-0.3383,15,14.6617,ocean_land,09
1908,-0.3925,15,14.6075,ocean_land,09
1909,-0.3586,15,14.6414,ocean_land,09
1910,-0.3274,15,14.6726,ocean_land,09
1911,-0.3908,15,14.6092,ocean_land,09
1912,-0.4985,15,14.5015,ocean_land,09
1913,-0.3493,15,14.6507,ocean_land,09
1914,-0.1736,15,14.8264,ocean_land,09
1915,-0.1093,15,14.8907,ocean_land,09
1916,-0.2560,15,14.744,ocean_land,09
1917,-0.0526,15,14.9474,ocean_land,09
1918,-0.1386,15,14.8614,ocean_land,09
1919,-0.1726,15,14.8274,ocean_land,09
1920,-0.1686,15,14.8314,ocean_land,09
1921,-0.1429,15,14.8571,ocean_land,09
1922,-0.2493,15,14.7507,ocean_land,09
1923,-0.2396,15,14.7604,ocean_land,09
1924,-0.2790,15,14.721,ocean_land,09
1925,-0.0981,15,14.9019,ocean_land,09
1926,-0.0994,15,14.9006,ocean_land,09
1927,-0.0210,15,14.979,ocean_land,09
1928,-0.1851,15,14.8149,ocean_land,09
1929,-0.2100,15,14.79,ocean_land,09
1930,-0.0987,15,14.9013,ocean_land,09
1931,0.0030,15,15.003,ocean_land,09
1932,-0.0703,15,14.9297,ocean_land,09
1933,-0.2219,15,14.7781,ocean_land,09
1934,-0.1266,15,14.8734,ocean_land,09
1935,-0.0926,15,14.9074,ocean_land,09
1936,-0.0424,15,14.9576,ocean_land,09
1937,0.1258,15,15.1258,ocean_land,09
1938,0.0285,15,15.0285,ocean_land,09
1939,0.0080,15,15.008,ocean_land,09
1940,0.1429,15,15.1429,ocean_land,09
1941,0.0794,15,15.0794,ocean_land,09
1942,0.1080,15,15.108,ocean_land,09
1943,0.1375,15,15.1375,ocean_land,09
1944,0.3808,15,15.3808,ocean_land,09
1945,0.2546,15,15.2546,ocean_land,09
1946,-0.0228,15,14.9772,ocean_land,09
1947,-0.1312,15,14.8688,ocean_land,09
1948,-0.1063,15,14.8937,ocean_land,09
1949,-0.0746,15,14.9254,ocean_land,09
1950,-0.1082,15,14.8918,ocean_land,09
1951,0.1322,15,15.1322,ocean_land,09
1952,0.0652,15,15.0652,ocean_land,09
1953,0.0650,15,15.065,ocean_land,09
1954,-0.0589,15,14.9411,ocean_land,09
1955,-0.0933,15,14.9067,ocean_land,09
1956,-0.2530,15,14.747,ocean_land,09
1957,0.0737,15,15.0737,ocean_land,09
1958,0.0187,15,15.0187,ocean_land,09
1959,0.0973,15,15.0973,ocean_land,09
1960,0.0634,15,15.0634,ocean_land,09
1961,-0.0070,15,14.993,ocean_land,09
1962,0.0631,15,15.0631,ocean_land,09
1963,0.1642,15,15.1642,ocean_land,09
1964,-0.2099,15,14.7901,ocean_land,09
1965,-0.0507,15,14.9493,ocean_land,09
1966,0.0244,15,15.0244,ocean_land,09
1967,-0.0328,15,14.9672,ocean_land,09
1968,-0.0121,15,14.9879,ocean_land,09
1969,0.0853,15,15.0853,ocean_land,09
1970,0.0071,15,15.0071,ocean_land,09
1971,-0.0434,15,14.9566,ocean_land,09
1972,0.0206,15,15.0206,ocean_land,09
1973,0.0518,15,15.0518,ocean_land,09
1974,-0.0452,15,14.9548,ocean_land,09
1975,0.0143,15,15.0143,ocean_land,09
1976,-0.0467,15,14.9533,ocean_land,09
1977,0.1849,15,15.1849,ocean_land,09
1978,0.0737,15,15.0737,ocean_land,09
1979,0.2516,15,15.2516,ocean_land,09
1980,0.2009,15,15.2009,ocean_land,09
1981,0.1867,15,15.1867,ocean_land,09
1982,0.2349,15,15.2349,ocean_land,09
1983,0.3176,15,15.3176,ocean_land,09
1984,0.1430,15,15.143,ocean_land,09
1985,0.1015,15,15.1015,ocean_land,09
1986,0.1712,15,15.1712,ocean_land,09
1987,0.4321,15,15.4321,ocean_land,09
1988,0.3174,15,15.3174,ocean_land,09
1989,0.3016,15,15.3016,ocean_land,09
1990,0.3127,15,15.3127,ocean_land,09
1991,0.3843,15,15.3843,ocean_land,09
1992,0.0622,15,15.0622,ocean_land,09
1993,0.1690,15,15.169,ocean_land,09
1994,0.3298,15,15.3298,ocean_land,09
1995,0.3857,15,15.3857,ocean_land,09
1996,0.2621,15,15.2621,ocean_land,09
1997,0.6199,15,15.6199,ocean_land,09
1998,0.5244,15,15.5244,ocean_land,09
1999,0.3974,15,15.3974,ocean_land,09
2000,0.4326,15,15.4326,ocean_land,09
2001,0.5005,15,15.5005,ocean_land,09
2002,0.5628,15,15.5628,ocean_land,09
2003,0.6370,15,15.637,ocean_land,09
2004,0.5294,15,15.5294,ocean_land,09
2005,0.6851,15,15.6851,ocean_land,09
2006,0.6322,15,15.6322,ocean_land,09
2007,0.5757,15,15.5757,ocean_land,09
2008,0.5282,15,15.5282,ocean_land,09
2009,0.7059,15,15.7059,ocean_land,09
2010,0.5714,15,15.5714,ocean_land,09
2011,0.5958,15,15.5958,ocean_land,09
2012,0.7202,15,15.7202,ocean_land,09
2013,0.6822,15,15.6822,ocean_land,09
2014,0.7859,15,15.7859,ocean_land,09
2015,0.9182,15,15.9182,ocean_land,09
