year,anomaly,historic_avg,actual_avg,type,month
1884,-0.1953,12,11.8047,ocean_land,01
1885,-0.4392,12,11.5608,ocean_land,01
1886,-0.1227,12,11.8773,ocean_land,01
1887,-0.3940,12,11.606,ocean_land,01
1888,-0.4034,12,11.5966,ocean_land,01
1889,-0.1072,12,11.8928,ocean_land,01
1890,-0.3707,12,11.6293,ocean_land,01
1891,-0.3935,12,11.6065,ocean_land,01
1892,-0.2543,12,11.7457,ocean_land,01
1893,-0.6885,12,11.3115,ocean_land,01
1894,-0.4430,12,11.557,ocean_land,01
1895,-0.4479,12,11.5521,ocean_land,01
1896,-0.1112,12,11.8888,ocean_land,01
1897,-0.1941,12,11.8059,ocean_land,01
1898,-0.0492,12,11.9508,ocean_land,01
1899,-0.1074,12,11.8926,ocean_land,01
1900,-0.2483,12,11.7517,ocean_land,01
1901,-0.1329,12,11.8671,ocean_land,01
1902,-0.0926,12,11.9074,ocean_land,01
1903,-0.2181,12,11.7819,ocean_land,01
1904,-0.5434,12,11.4566,ocean_land,01
1905,-0.3551,12,11.6449,ocean_land,01
1906,-0.1726,12,11.8274,ocean_land,01
1907,-0.3404,12,11.6596,ocean_land,01
1908,-0.3576,12,11.6424,ocean_land,01
1909,-0.5453,12,11.4547,ocean_land,01
1910,-0.2988,12,11.7012,ocean_land,01
1911,-0.5047,12,11.4953,ocean_land,01
1912,-0.2718,12,11.7282,ocean_land,01
1913,-0.3467,12,11.6533,ocean_land,01
1914,0.1008,12,12.1008,ocean_land,01
1915,-0.1327,12,11.8673,ocean_land,01
1916,-0.1770,12,11.823,ocean_land,01
1917,-0.4231,12,11.5769,ocean_land,01
1918,-0.2050,12,11.795,ocean_land,01
1919,-0.2346,12,11.7654,ocean_land,01
1920,-0.1099,12,11.8901,ocean_land,01
1921,-0.0557,12,11.9443,ocean_land,01
1922,-0.3180,12,11.682,ocean_land,01
1923,-0.2104,12,11.7896,ocean_land,01
1924,-0.2485,12,11.7515,ocean_land,01
1925,-0.3194,12,11.6806,ocean_land,01
1926,0.1708,12,12.1708,ocean_land,01
1927,-0.1689,12,11.8311,ocean_land,01
1928,-0.0745,12,11.9255,ocean_land,01
1929,-0.4818,12,11.5182,ocean_land,01
1930,-0.3434,12,11.6566,ocean_land,01
1931,-0.0475,12,11.9525,ocean_land,01
1932,0.1516,12,12.1516,ocean_land,01
1933,-0.3117,12,11.6883,ocean_land,01
1934,-0.3134,12,11.6866,ocean_land,01
1935,-0.2941,12,11.7059,ocean_land,01
1936,-0.2573,12,11.7427,ocean_land,01
1937,-0.1731,12,11.8269,ocean_land,01
1938,-0.0413,12,11.9587,ocean_land,01
1939,-0.1676,12,11.8324,ocean_land,01
1940,-0.1262,12,11.8738,ocean_land,01
1941,0.1754,12,12.1754,ocean_land,01
1942,0.2953,12,12.2953,ocean_land,01
1943,-0.0267,12,11.9733,ocean_land,01
1944,0.4203,12,12.4203,ocean_land,01
1945,0.1579,12,12.1579,ocean_land,01
1946,0.2230,12,12.223,ocean_land,01
1947,-0.1913,12,11.8087,ocean_land,01
1948,0.0501,12,12.0501,ocean_land,01
1949,0.1166,12,12.1166,ocean_land,01
1950,-0.2756,12,11.7244,ocean_land,01
1951,-0.2893,12,11.7107,ocean_land,01
1952,0.1515,12,12.1515,ocean_land,01
1953,0.1043,12,12.1043,ocean_land,01
1954,-0.2350,12,11.765,ocean_land,01
1955,0.0904,12,12.0904,ocean_land,01
1956,-0.1754,12,11.8246,ocean_land,01
1957,-0.1200,12,11.88,ocean_land,01
1958,0.2967,12,12.2967,ocean_land,01
1959,0.1259,12,12.1259,ocean_land,01
1960,0.0053,12,12.0053,ocean_land,01
1961,0.1206,12,12.1206,ocean_land,01
1962,0.1345,12,12.1345,ocean_land,01
1963,0.0395,12,12.0395,ocean_land,01
1964,0.0485,12,12.0485,ocean_land,01
1965,-0.0711,12,11.9289,ocean_land,01
1966,-0.0461,12,11.9539,ocean_land,01
1967,-0.1074,12,11.8926,ocean_land,01
1968,-0.1882,12,11.8118,ocean_land,01
1969,-0.1295,12,11.8705,ocean_land,01
1970,0.1214,12,12.1214,ocean_land,01
1971,-0.0055,12,11.9945,ocean_land,01
1972,-0.2404,12,11.7596,ocean_land,01
1973,0.2577,12,12.2577,ocean_land,01
1974,-0.1957,12,11.8043,ocean_land,01
1975,0.1180,12,12.118,ocean_land,01
1976,-0.0201,12,11.9799,ocean_land,01
1977,0.0617,12,12.0617,ocean_land,01
1978,0.1597,12,12.1597,ocean_land,01
1979,0.1605,12,12.1605,ocean_land,01
1980,0.3079,12,12.3079,ocean_land,01
1981,0.4673,12,12.4673,ocean_land,01
1982,0.1357,12,12.1357,ocean_land,01
1983,0.5113,12,12.5113,ocean_land,01
1984,0.2826,12,12.2826,ocean_land,01
1985,0.1807,12,12.1807,ocean_land,01
1986,0.3263,12,12.3263,ocean_land,01
1987,0.3127,12,12.3127,ocean_land,01
1988,0.5484,12,12.5484,ocean_land,01
1989,0.2153,12,12.2153,ocean_land,01
1990,0.3614,12,12.3614,ocean_land,01
1991,0.4529,12,12.4529,ocean_land,01
1992,0.4701,12,12.4701,ocean_land,01
1993,0.3801,12,12.3801,ocean_land,01
1994,0.2879,12,12.2879,ocean_land,01
1995,0.5500,12,12.55,ocean_land,01
1996,0.2615,12,12.2615,ocean_land,01
1997,0.3739,12,12.3739,ocean_land,01
1998,0.6059,12,12.6059,ocean_land,01
1999,0.4995,12,12.4995,ocean_land,01
2000,0.3426,12,12.3426,ocean_land,01
2001,0.4710,12,12.471,ocean_land,01
2002,0.6940,12,12.694,ocean_land,01
2003,0.6881,12,12.6881,ocean_land,01
2004,0.5954,12,12.5954,ocean_land,01
2005,0.6259,12,12.6259,ocean_land,01
2006,0.4605,12,12.4605,ocean_land,01
2007,0.8844,12,12.8844,ocean_land,01
2008,0.2746,12,12.2746,ocean_land,01
2009,0.5939,12,12.5939,ocean_land,01
2010,0.7016,12,12.7016,ocean_land,01
2011,0.4702,12,12.4702,ocean_land,01
2012,0.4224,12,12.4224,ocean_land,01
2013,0.5842,12,12.5842,ocean_land,01
2014,0.6956,12,12.6956,ocean_land,01
2015,0.8156,12,12.8156,ocean_land,01
2016,1.0424,12,13.0424,ocean_land,01
