year,anomaly,historic_avg,actual_avg,type,month
1897,-0.2249,13.3,13.0751,land,06
1897,0.0143,14.3,14.3143,land,07
1897,-0.1689,13.8,13.6311,land,08
1897,0.1515,12,12.1515,land,09
1897,-0.2202,9.3,9.0798,land,10
1897,-0.3912,5.9,5.5088,land,11
1897,-0.5452,3.7,3.1548,land,12
1898,0.2416,2.8,3.0416,land,01
1898,-0.4458,3.2,2.7542,land,02
1898,-1.5858,5,3.4142,land,03
1898,-0.4608,8.1,7.6392,land,04
1898,-0.4863,11.1,10.6137,land,05
1898,-0.2200,13.3,13.08,land,06
1898,-0.3770,14.3,13.923,land,07
1898,-0.2339,13.8,13.5661,land,08
1898,-0.2401,12,11.7599,land,09
1898,-0.5823,9.3,8.7177,land,10
1898,-0.3136,5.9,5.5864,land,11
1898,0.3039,3.7,4.0039,land,12
1899,-0.0375,2.8,2.7625,land,01
1899,-0.6043,3.2,2.5957,land,02
1899,-0.5470,5,4.453,land,03
1899,-0.1016,8.1,7.9984,land,04
1899,-0.1193,11.1,10.9807,land,05
1899,-0.4476,13.3,12.8524,land,06
1899,-0.2262,14.3,14.0738,land,07
1899,-0.1541,13.8,13.6459,land,08
1899,0.1101,12,12.1101,land,09
1899,0.0304,9.3,9.3304,land,10
1899,0.6163,5.9,6.5163,land,11
1899,-0.6248,3.7,3.0752,land,12
1900,-0.8326,2.8,1.9674,land,01
1900,-0.4993,3.2,2.7007,land,02
1900,-0.0458,5,4.9542,land,03
1900,-0.2260,8.1,7.874,land,04
1900,0.0751,11.1,11.1751,land,05
1900,0.0664,13.3,13.3664,land,06
1900,-0.1720,14.3,14.128,land,07
1900,-0.0922,13.8,13.7078,land,08
1900,-0.1265,12,11.8735,land,09
1900,0.1967,9.3,9.4967,land,10
1900,-0.2714,5.9,5.6286,land,11
1900,0.2697,3.7,3.9697,land,12
1901,-0.3604,2.8,2.4396,land,01
1901,-0.1592,3.2,3.0408,land,02
1901,0.2581,5,5.2581,land,03
1901,0.0783,8.1,8.1783,land,04
1901,-0.1021,11.1,10.9979,land,05
1901,-0.0932,13.3,13.2068,land,06
1901,-0.0491,14.3,14.2509,land,07
1901,-0.0489,13.8,13.7511,land,08
1901,-0.1882,12,11.8118,land,09
1901,-0.3586,9.3,8.9414,land,10
1901,0.1007,5.9,6.0007,land,11
1901,-0.2792,3.7,3.4208,land,12
1902,0.2208,2.8,3.0208,land,01
1902,0.4556,3.2,3.6556,land,02
1902,-0.2129,5,4.7871,land,03
1902,-0.5966,8.1,7.5034,land,04
1902,-0.3224,11.1,10.7776,land,05
1902,-0.4394,13.3,12.8606,land,06
1902,-0.4340,14.3,13.866,land,07
1902,-0.3926,13.8,13.4074,land,08
1902,-0.3038,12,11.6962,land,09
1902,-0.4785,9.3,8.8215,land,10
1902,-0.7769,5.9,5.1231,land,11
1902,-0.8442,3.7,2.8558,land,12
1903,-0.1673,2.8,2.6327,land,01
1903,0.3250,3.2,3.525,land,02
1903,-0.3731,5,4.6269,land,03
1903,-0.5430,8.1,7.557,land,04
1903,-0.5672,11.1,10.5328,land,05
1903,-0.5398,13.3,12.7602,land,06
1903,-0.3844,14.3,13.9156,land,07
1903,-0.4780,13.8,13.322,land,08
1903,-0.3258,12,11.6742,land,09
1903,-0.6241,9.3,8.6759,land,10
1903,-0.4805,5.9,5.4195,land,11
1903,-0.5765,3.7,3.1235,land,12
1904,-0.9242,2.8,1.8758,land,01
1904,-0.6024,3.2,2.5976,land,02
1904,-0.7302,5,4.2698,land,03
1904,-0.5926,8.1,7.5074,land,04
1904,-0.3433,11.1,10.7567,land,05
1904,-0.4567,13.3,12.8433,land,06
1904,-0.4982,14.3,13.8018,land,07
1904,-0.3889,13.8,13.4111,land,08
1904,-0.5712,12,11.4288,land,09
1904,-0.5022,9.3,8.7978,land,10
1904,0.2184,5.9,6.1184,land,11
1904,-0.1786,3.7,3.5214,land,12
1905,-0.3770,2.8,2.423,land,01
1905,-1.3384,3.2,1.8616,land,02
1905,-0.7745,5,4.2255,land,03
1905,-0.8621,8.1,7.2379,land,04
1905,-0.3929,11.1,10.7071,land,05
1905,-0.3093,13.3,12.9907,land,06
1905,-0.1767,14.3,14.1233,land,07
1905,-0.2656,13.8,13.5344,land,08
1905,-0.1949,12,11.8051,land,09
1905,-0.4119,9.3,8.8881,land,10
1905,0.1993,5.9,6.0993,land,11
1905,-0.0795,3.7,3.6205,land,12
1906,-0.3029,2.8,2.4971,land,01
1906,-0.6293,3.2,2.5707,land,02
1906,-0.2360,5,4.764,land,03
1906,0.2326,8.1,8.3326,land,04
1906,0.0261,11.1,11.1261,land,05
1906,0.0376,13.3,13.3376,land,06
1906,-0.1805,14.3,14.1195,land,07
1906,-0.1317,13.8,13.6683,land,08
1906,-0.3034,12,11.6966,land,09
1906,-0.2249,9.3,9.0751,land,10
1906,-0.6281,5.9,5.2719,land,11
1906,0.1351,3.7,3.8351,land,12
1907,-0.5875,2.8,2.2125,land,01
1907,-0.7345,3.2,2.4655,land,02
1907,-0.5062,5,4.4938,land,03
1907,-0.7712,8.1,7.3288,land,04
1907,-0.9872,11.1,10.1128,land,05
1907,-0.6497,13.3,12.6503,land,06
1907,-0.4845,14.3,13.8155,land,07
1907,-0.3445,13.8,13.4555,land,08
1907,-0.3269,12,11.6731,land,09
1907,-0.2922,9.3,9.0078,land,10
1907,-0.9228,5.9,4.9772,land,11
1907,-0.5250,3.7,3.175,land,12
1908,-0.2424,2.8,2.5576,land,01
1908,-0.3712,3.2,2.8288,land,02
1908,-1.0840,5,3.916,land,03
1908,-0.7115,8.1,7.3885,land,04
1908,-0.3163,11.1,10.7837,land,05
1908,-0.3815,13.3,12.9185,land,06
1908,-0.2932,14.3,14.0068,land,07
1908,-0.4877,13.8,13.3123,land,08
1908,-0.2409,12,11.7591,land,09
1908,-0.6783,9.3,8.6217,land,10
1908,-0.6079,5.9,5.2921,land,11
1908,-0.3006,3.7,3.3994,land,12
1909,-0.8722,2.8,1.9278,land,01
1909,-0.5507,3.2,2.6493,land,02
1909,-0.7745,5,4.2255,land,03
1909,-0.7895,8.1,7.3105,land,04
1909,-0.5446,11.1,10.5554,land,05
1909,-0.3274,13.3,12.9726,land,06
1909,-0.2893,14.3,14.0107,land,07
1909,-0.0206,13.8,13.7794,land,08
1909,-0.1430,12,11.857,land,09
1909,-0.1940,9.3,9.106,land,10
1909,0.2683,5.9,6.1683,land,11
1909,-0.3188,3.7,3.3812,land,12
1910,-0.0449,2.8,2.7551,land,01
1910,-0.3183,3.2,2.8817,land,02
1910,-0.4061,5,4.5939,land,03
1910,-0.1663,8.1,7.9337,land,04
1910,-0.1931,11.1,10.9069,land,05
1910,-0.3086,13.3,12.9914,land,06
1910,-0.0975,14.3,14.2025,land,07
1910,-0.1751,13.8,13.6249,land,08
1910,-0.2510,12,11.749,land,09
1910,-0.4513,9.3,8.8487,land,10
1910,-0.6293,5.9,5.2707,land,11
1910,-0.8045,3.7,2.8955,land,12
1911,-0.7238,2.8,2.0762,land,01
1911,-0.5947,3.2,2.6053,land,02
1911,-0.7665,5,4.2335,land,03
1911,-0.4170,8.1,7.683,land,04
1911,-0.3110,11.1,10.789,land,05
1911,-0.3336,13.3,12.9664,land,06
1911,-0.3518,14.3,13.9482,land,07
1911,-0.3983,13.8,13.4017,land,08
1911,-0.3286,12,11.6714,land,09
1911,-0.3135,9.3,8.9865,land,10
1911,-0.1798,5.9,5.7202,land,11
1911,-0.3390,3.7,3.361,land,12
1912,-0.4526,2.8,2.3474,land,01
1912,0.0921,3.2,3.2921,land,02
1912,-0.7892,5,4.2108,land,03
1912,-0.3388,8.1,7.7612,land,04
1912,-0.2700,11.1,10.83,land,05
1912,-0.2337,13.3,13.0663,land,06
1912,-0.4783,14.3,13.8217,land,07
1912,-0.7122,13.8,13.0878,land,08
1912,-0.7152,12,11.2848,land,09
1912,-0.9231,9.3,8.3769,land,10
1912,-0.5329,5.9,5.3671,land,11
1912,-0.4715,3.7,3.2285,land,12
1913,-0.4837,2.8,2.3163,land,01
1913,-0.7111,3.2,2.4889,land,02
1913,-0.6240,5,4.376,land,03
1913,-0.3172,8.1,7.7828,land,04
1913,-0.5860,11.1,10.514,land,05
1913,-0.4581,13.3,12.8419,land,06
1913,-0.3356,14.3,13.9644,land,07
1913,-0.2097,13.8,13.5903,land,08
1913,-0.3458,12,11.6542,land,09
1913,-0.3530,9.3,8.947,land,10
1913,0.1924,5.9,6.0924,land,11
1913,0.4437,3.7,4.1437,land,12
1914,0.8519,2.8,3.6519,land,01
1914,0.1157,3.2,3.3157,land,02
1914,-0.0610,5,4.939,land,03
1914,-0.3181,8.1,7.7819,land,04
1914,0.0072,11.1,11.1072,land,05
1914,-0.0799,13.3,13.2201,land,06
1914,-0.1284,14.3,14.1716,land,07
1914,-0.1604,13.8,13.6396,land,08
1914,-0.1353,12,11.8647,land,09
1914,-0.0243,9.3,9.2757,land,10
1914,-0.3294,5.9,5.5706,land,11
1914,-0.2970,3.7,3.403,land,12
1915,-0.2828,2.8,2.5172,land,01
1915,0.1389,3.2,3.3389,land,02
1915,-0.2011,5,4.7989,land,03
1915,0.1392,8.1,8.2392,land,04
1915,-0.0103,11.1,11.0897,land,05
1915,-0.1019,13.3,13.1981,land,06
1915,-0.0446,14.3,14.2554,land,07
1915,-0.0810,13.8,13.719,land,08
1915,-0.1769,12,11.8231,land,09
1915,-0.4119,9.3,8.8881,land,10
1915,0.1879,5.9,6.0879,land,11
1915,0.3228,3.7,4.0228,land,12
1916,-0.1098,2.8,2.6902,land,01
1916,-0.1837,3.2,3.0163,land,02
1916,-0.5498,5,4.4502,land,03
1916,-0.2469,8.1,7.8531,land,04
1916,-0.2040,11.1,10.896,land,05
1916,-0.5020,13.3,12.798,land,06
1916,-0.2053,14.3,14.0947,land,07
1916,-0.2058,13.8,13.5942,land,08
1916,-0.2204,12,11.7796,land,09
1916,-0.2810,9.3,9.019,land,10
1916,-0.3799,5.9,5.5201,land,11
1916,-1.1073,3.7,2.5927,land,12
1917,-0.5285,2.8,2.2715,land,01
1917,-0.7896,3.2,2.4104,land,02
1917,-0.8174,5,4.1826,land,03
1917,-0.4967,8.1,7.6033,land,04
1917,-0.7629,11.1,10.3371,land,05
1917,-0.4615,13.3,12.8385,land,06
1917,-0.1685,14.3,14.1315,land,07
1917,-0.2758,13.8,13.5242,land,08
1917,-0.0527,12,11.9473,land,09
1917,-0.5644,9.3,8.7356,land,10
1917,0.1294,5.9,6.0294,land,11
1917,-1.2133,3.7,2.4867,land,12
1918,-0.3395,2.8,2.4605,land,01
1918,-0.4215,3.2,2.7785,land,02
1918,-0.2709,5,4.7291,land,03
1918,-0.5200,8.1,7.58,land,04
1918,-0.5806,11.1,10.5194,land,05
1918,-0.3618,13.3,12.9382,land,06
1918,-0.3332,14.3,13.9668,land,07
1918,-0.1532,13.8,13.6468,land,08
1918,-0.1363,12,11.8637,land,09
1918,-0.0179,9.3,9.2821,land,10
1918,-0.2980,5.9,5.602,land,11
1918,-0.8497,3.7,2.8503,land,12
1919,-0.7076,2.8,2.0924,land,01
1919,-0.2408,3.2,2.9592,land,02
1919,-0.5736,5,4.4264,land,03
1919,0.0376,8.1,8.1376,land,04
1919,-0.3337,11.1,10.7663,land,05
1919,-0.3004,13.3,12.9996,land,06
1919,-0.1268,14.3,14.1732,land,07
1919,-0.0732,13.8,13.7268,land,08
1919,-0.0747,12,11.9253,land,09
1919,-0.2849,9.3,9.0151,land,10
1919,-0.6315,5.9,5.2685,land,11
1919,-0.4323,3.7,3.2677,land,12
1920,0.0604,2.8,2.8604,land,01
1920,-0.4257,3.2,2.7743,land,02
1920,0.0601,5,5.0601,land,03
1920,-0.2804,8.1,7.8196,land,04
1920,-0.1718,11.1,10.9282,land,05
1920,-0.3543,13.3,12.9457,land,06
1920,-0.1329,14.3,14.1671,land,07
1920,-0.1415,13.8,13.6585,land,08
1920,-0.2176,12,11.7824,land,09
1920,-0.3120,9.3,8.988,land,10
1920,-0.4964,5.9,5.4036,land,11
1920,-0.9369,3.7,2.7631,land,12
1921,0.3768,2.8,3.1768,land,01
1921,-0.0562,3.2,3.1438,land,02
1921,-0.1197,5,4.8803,land,03
1921,-0.0031,8.1,8.0969,land,04
1921,0.0989,11.1,11.1989,land,05
1921,0.0255,13.3,13.3255,land,06
1921,0.0616,14.3,14.3616,land,07
1921,-0.2714,13.8,13.5286,land,08
1921,-0.2038,12,11.7962,land,09
1921,-0.0794,9.3,9.2206,land,10
1921,-0.3772,5.9,5.5228,land,11
1921,0.0445,3.7,3.7445,land,12
1922,-0.6799,2.8,2.1201,land,01
1922,-0.6360,3.2,2.564,land,02
1922,-0.0184,5,4.9816,land,03
1922,0.0030,8.1,8.103,land,04
1922,-0.1484,11.1,10.9516,land,05
1922,-0.1906,13.3,13.1094,land,06
1922,-0.1374,14.3,14.1626,land,07
1922,-0.2232,13.8,13.5768,land,08
1922,-0.1774,12,11.8226,land,09
1922,-0.2619,9.3,9.0381,land,10
1922,-0.0729,5.9,5.8271,land,11
1922,-0.0228,3.7,3.6772,land,12
1923,-0.0768,2.8,2.7232,land,01
1923,-0.6179,3.2,2.5821,land,02
1923,-0.2877,5,4.7123,land,03
1923,-0.6582,8.1,7.4418,land,04
1923,-0.3651,11.1,10.7349,land,05
1923,-0.0942,13.3,13.2058,land,06
1923,-0.2896,14.3,14.0104,land,07
1923,-0.2037,13.8,13.5963,land,08
1923,-0.1325,12,11.8675,land,09
1923,0.0707,9.3,9.3707,land,10
1923,0.3447,5.9,6.2447,land,11
1923,0.1673,3.7,3.8673,land,12
1924,-0.5871,2.8,2.2129,land,01
1924,-0.2581,3.2,2.9419,land,02
1924,-0.0859,5,4.9141,land,03
1924,-0.4573,8.1,7.6427,land,04
1924,-0.2927,11.1,10.8073,land,05
1924,-0.1592,13.3,13.1408,land,06
1924,-0.0548,14.3,14.2452,land,07
1924,-0.1750,13.8,13.625,land,08
1924,-0.1080,12,11.892,land,09
1924,-0.1436,9.3,9.1564,land,10
1924,0.0786,5.9,5.9786,land,11
1924,-0.4052,3.7,3.2948,land,12
1925,-0.3398,2.8,2.4602,land,01
1925,-0.2950,3.2,2.905,land,02
1925,0.0124,5,5.0124,land,03
1925,0.0673,8.1,8.1673,land,04
1925,-0.2546,11.1,10.8454,land,05
1925,-0.3146,13.3,12.9854,land,06
1925,-0.3030,14.3,13.997,land,07
1925,-0.0166,13.8,13.7834,land,08
1925,-0.0322,12,11.9678,land,09
1925,-0.1942,9.3,9.1058,land,10
1925,0.2799,5.9,6.1799,land,11
1925,0.6111,3.7,4.3111,land,12
1926,0.6889,2.8,3.4889,land,01
1926,0.5312,3.2,3.7312,land,02
1926,0.4521,5,5.4521,land,03
1926,-0.2874,8.1,7.8126,land,04
1926,-0.2860,11.1,10.814,land,05
1926,-0.1448,13.3,13.1552,land,06
1926,-0.2473,14.3,14.0527,land,07
1926,-0.0703,13.8,13.7297,land,08
1926,-0.0808,12,11.9192,land,09
1926,0.0734,9.3,9.3734,land,10
1926,0.0698,5.9,5.9698,land,11
1926,-0.3498,3.7,3.3502,land,12
1927,-0.3004,2.8,2.4996,land,01
1927,-0.2222,3.2,2.9778,land,02
1927,-0.3857,5,4.6143,land,03
1927,-0.3032,8.1,7.7968,land,04
1927,-0.2726,11.1,10.8274,land,05
1927,-0.1380,13.3,13.162,land,06
1927,0.0555,14.3,14.3555,land,07
1927,-0.1042,13.8,13.6958,land,08
1927,0.2407,12,12.2407,land,09
1927,0.4177,9.3,9.7177,land,10
1927,0.0990,5.9,5.999,land,11
1927,-0.7173,3.7,2.9827,land,12
1928,0.0871,2.8,2.8871,land,01
1928,-0.0242,3.2,3.1758,land,02
1928,-0.4577,5,4.5423,land,03
1928,-0.3508,8.1,7.7492,land,04
1928,-0.0798,11.1,11.0202,land,05
1928,-0.3080,13.3,12.992,land,06
1928,-0.0969,14.3,14.2031,land,07
1928,-0.1092,13.8,13.6908,land,08
1928,-0.0906,12,11.9094,land,09
1928,0.0943,9.3,9.3943,land,10
1928,0.2908,5.9,6.1908,land,11
1928,0.0723,3.7,3.7723,land,12
1929,-0.9675,2.8,1.8325,land,01
1929,-1.2050,3.2,1.995,land,02
1929,-0.1206,5,4.8794,land,03
1929,-0.2826,8.1,7.8174,land,04
1929,-0.2464,11.1,10.8536,land,05
1929,-0.2479,13.3,13.0521,land,06
1929,-0.3146,14.3,13.9854,land,07
1929,-0.1139,13.8,13.6861,land,08
1929,-0.1854,12,11.8146,land,09
1929,0.0939,9.3,9.3939,land,10
1929,0.1037,5.9,6.0037,land,11
1929,-1.2730,3.7,2.427,land,12
1930,-0.6383,2.8,2.1617,land,01
1930,-0.2072,3.2,2.9928,land,02
1930,0.3326,5,5.3326,land,03
1930,-0.2528,8.1,7.8472,land,04
1930,-0.2584,11.1,10.8416,land,05
1930,0.0379,13.3,13.3379,land,06
1930,0.0784,14.3,14.3784,land,07
1930,0.0149,13.8,13.8149,land,08
1930,-0.2717,12,11.7283,land,09
1930,-0.0680,9.3,9.232,land,10
1930,0.3660,5.9,6.266,land,11
1930,0.0428,3.7,3.7428,land,12
1931,-0.0803,2.8,2.7197,land,01
1931,-0.6637,3.2,2.5363,land,02
1931,0.0149,5,5.0149,land,03
1931,-0.3023,8.1,7.7977,land,04
1931,-0.2841,11.1,10.8159,land,05
1931,0.0990,13.3,13.399,land,06
1931,0.1868,14.3,14.4868,land,07
1931,0.1883,13.8,13.9883,land,08
1931,0.2607,12,12.2607,land,09
1931,0.3979,9.3,9.6979,land,10
1931,-0.0041,5.9,5.8959,land,11
1931,0.0582,3.7,3.7582,land,12
1932,0.9032,2.8,3.7032,land,01
1932,-0.4103,3.2,2.7897,land,02
1932,-0.4090,5,4.591,land,03
1932,0.3098,8.1,8.4098,land,04
1932,-0.1325,11.1,10.9675,land,05
1932,-0.0882,13.3,13.2118,land,06
1932,0.0743,14.3,14.3743,land,07
1932,-0.0838,13.8,13.7162,land,08
1932,0.2138,12,12.2138,land,09
1932,0.1830,9.3,9.483,land,10
1932,-0.2515,5.9,5.6485,land,11
1932,-0.2712,3.7,3.4288,land,12
1933,-0.6759,2.8,2.1241,land,01
1933,-0.7266,3.2,2.4734,land,02
1933,-0.4198,5,4.5802,land,03
1933,-0.3377,8.1,7.7623,land,04
1933,-0.2412,11.1,10.8588,land,05
1933,-0.1650,13.3,13.135,land,06
1933,-0.0779,14.3,14.2221,land,07
1933,-0.0857,13.8,13.7143,land,08
1933,-0.1859,12,11.8141,land,09
1933,-0.0267,9.3,9.2733,land,10
1933,-0.1652,5.9,5.7348,land,11
1933,-0.7558,3.7,2.9442,land,12
1934,-0.3875,2.8,2.4125,land,01
1934,0.6254,3.2,3.8254,land,02
1934,-0.3101,5,4.6899,land,03
