year,anomaly,historic_avg,actual_avg,type,month
1925,-0.0219,13.8,13.7781,land,08
1926,-0.0761,13.8,13.7239,land,08
1927,-0.0972,13.8,13.7028,land,08
1928,-0.1137,13.8,13.6863,land,08
1929,-0.1136,13.8,13.6864,land,08
1930,0.0086,13.8,13.8086,land,08
1931,0.1862,13.8,13.9862,land,08
1932,-0.0855,13.8,13.7145,land,08
1933,-0.0881,13.8,13.7119,land,08
1934,-0.0410,13.8,13.759,land,08
1935,-0.0222,13.8,13.7778,land,08
1936,0.0433,13.8,13.8433,land,08
1937,0.1682,13.8,13.9682,land,08
1938,0.1452,13.8,13.9452,land,08
1939,0.1390,13.8,13.939,land,08
1940,-0.0169,13.8,13.7831,land,08
1941,0.1727,13.8,13.9727,land,08
1942,-0.1109,13.8,13.6891,land,08
1943,-0.1160,13.8,13.684,land,08
1944,0.1055,13.8,13.9055,land,08
1945,0.3579,13.8,14.1579,land,08
1946,-0.0523,13.8,13.7477,land,08
1947,-0.0684,13.8,13.7316,land,08
1948,0.0140,13.8,13.814,land,08
1949,0.0027,13.8,13.8027,land,08
1950,-0.4002,13.8,13.3998,land,08
1951,0.0802,13.8,13.8802,land,08
1952,0.0005,13.8,13.8005,land,08
1953,0.0945,13.8,13.8945,land,08
1954,-0.0032,13.8,13.7968,land,08
1955,0.1012,13.8,13.9012,land,08
1956,-0.3993,13.8,13.4007,land,08
1957,0.0136,13.8,13.8136,land,08
1958,-0.0634,13.8,13.7366,land,08
1959,0.0090,13.8,13.809,land,08
1960,-0.0270,13.8,13.773,land,08
1961,0.0009,13.8,13.8009,land,08
1962,-0.0343,13.8,13.7657,land,08
1963,0.1998,13.8,13.9998,land,08
1964,-0.2201,13.8,13.5799,land,08
1965,-0.1736,13.8,13.6264,land,08
1966,0.0630,13.8,13.863,land,08
1967,-0.1560,13.8,13.644,land,08
1968,-0.1854,13.8,13.6146,land,08
1969,-0.0162,13.8,13.7838,land,08
1970,-0.0594,13.8,13.7406,land,08
1971,-0.0950,13.8,13.705,land,08
1972,0.0226,13.8,13.8226,land,08
1973,0.0851,13.8,13.8851,land,08
1974,-0.1276,13.8,13.6724,land,08
1975,-0.1285,13.8,13.6715,land,08
1976,-0.2741,13.8,13.5259,land,08
1977,0.0062,13.8,13.8062,land,08
1978,-0.2583,13.8,13.5417,land,08
1979,0.1190,13.8,13.919,land,08
1980,0.1586,13.8,13.9586,land,08
1981,0.3489,13.8,14.1489,land,08
1982,0.0917,13.8,13.8917,land,08
1983,0.4872,13.8,14.2872,land,08
1984,0.1443,13.8,13.9443,land,08
1985,0.1543,13.8,13.9543,land,08
1986,0.1007,13.8,13.9007,land,08
1987,0.3256,13.8,14.1256,land,08
1988,0.4350,13.8,14.235,land,08
1989,0.2653,13.8,14.0653,land,08
1990,0.2985,13.8,14.0985,land,08
1991,0.3910,13.8,14.191,land,08
1992,-0.0455,13.8,13.7545,land,08
1993,0.1638,13.8,13.9638,land,08
1994,0.2733,13.8,14.0733,land,08
1995,0.8154,13.8,14.6154,land,08
1996,0.2776,13.8,14.0776,land,08
1997,0.5923,13.8,14.3923,land,08
1998,1.0216,13.8,14.8216,land,08
1999,0.5070,13.8,14.307,land,08
2000,0.6640,13.8,14.464,land,08
2001,0.9254,13.8,14.7254,land,08
2002,0.7221,13.8,14.5221,land,08
2003,0.7614,13.8,14.5614,land,08
2004,0.4698,13.8,14.2698,land,08
2005,0.7408,13.8,14.5408,land,08
2006,0.8225,13.8,14.6225,land,08
2007,0.8379,13.8,14.6379,land,08
2008,0.6743,13.8,14.4743,land,08
2009,0.8660,13.8,14.666,land,08
2010,0.9179,13.8,14.7179,land,08
2011,0.9155,13.8,14.7155,land,08
2012,0.8391,13.8,14.6391,land,08
2013,0.7279,13.8,14.5279,land,08
2014,0.9574,13.8,14.7574,land,08
2015,1.1241,13.8,14.9241,land,08
1880,-0.0851,15.6,15.5149,ocean_land,08
1881,-0.0632,15.6,15.5368,ocean_land,08
1882,-0.0149,15.6,15.5851,ocean_land,08
1883,-0.0607,15.6,15.5393,ocean_land,08
1884,-0.2795,15.6,15.3205,ocean_land,08
1885,-0.2570,15.6,15.343,ocean_land,08
1886,-0.2275,15.6,15.3725,ocean_land,08
1887,-0.3267,15.6,15.2733,ocean_land,08
1888,-0.1734,15.6,15.4266,ocean_land,08
1889,-0.1564,15.6,15.4436,ocean_land,08
1890,-0.3405,15.6,15.2595,ocean_land,08
1891,-0.2379,15.6,15.3621,ocean_land,08
1892,-0.3440,15.6,15.256,ocean_land,08
1893,-0.3337,15.6,15.2663,ocean_land,08
1894,-0.2797,15.6,15.3203,ocean_land,08
1895,-0.2334,15.6,15.3666,ocean_land,08
1896,-0.0784,15.6,15.5216,ocean_land,08
1897,-0.0824,15.6,15.5176,ocean_land,08
1898,-0.2345,15.6,15.3655,ocean_land,08
1899,-0.0711,15.6,15.5289,ocean_land,08
1900,-0.0768,15.6,15.5232,ocean_land,08
1901,-0.1380,15.6,15.462,ocean_land,08
1902,-0.2681,15.6,15.3319,ocean_land,08
1903,-0.4369,15.6,15.1631,ocean_land,08
1904,-0.4302,15.6,15.1698,ocean_land,08
1905,-0.2210,15.6,15.379,ocean_land,08
1906,-0.2292,15.6,15.3708,ocean_land,08
1907,-0.3336,15.6,15.2664,ocean_land,08
1908,-0.4758,15.6,15.1242,ocean_land,08
1909,-0.3019,15.6,15.2981,ocean_land,08
1910,-0.3270,15.6,15.273,ocean_land,08
1911,-0.4469,15.6,15.1531,ocean_land,08
1912,-0.4449,15.6,15.1551,ocean_land,08
1913,-0.3211,15.6,15.2789,ocean_land,08
1914,-0.1696,15.6,15.4304,ocean_land,08
1915,-0.0670,15.6,15.533,ocean_land,08
1916,-0.2710,15.6,15.329,ocean_land,08
1917,-0.1656,15.6,15.4344,ocean_land,08
1918,-0.1673,15.6,15.4327,ocean_land,08
1919,-0.2024,15.6,15.3976,ocean_land,08
1920,-0.2208,15.6,15.3792,ocean_land,08
1921,-0.1901,15.6,15.4099,ocean_land,08
1922,-0.2728,15.6,15.3272,ocean_land,08
1923,-0.2758,15.6,15.3242,ocean_land,08
1924,-0.2833,15.6,15.3167,ocean_land,08
1925,-0.1307,15.6,15.4693,ocean_land,08
1926,-0.0835,15.6,15.5165,ocean_land,08
1927,-0.1080,15.6,15.492,ocean_land,08
1928,-0.1951,15.6,15.4049,ocean_land,08
1929,-0.2079,15.6,15.3921,ocean_land,08
1930,-0.0828,15.6,15.5172,ocean_land,08
1931,0.0059,15.6,15.6059,ocean_land,08
1932,-0.1750,15.6,15.425,ocean_land,08
1933,-0.1884,15.6,15.4116,ocean_land,08
1934,-0.0582,15.6,15.5418,ocean_land,08
1935,-0.1028,15.6,15.4972,ocean_land,08
1936,-0.0569,15.6,15.5431,ocean_land,08
1937,0.0864,15.6,15.6864,ocean_land,08
1938,-0.0190,15.6,15.581,ocean_land,08
1939,0.0514,15.6,15.6514,ocean_land,08
1940,0.0892,15.6,15.6892,ocean_land,08
1941,0.1676,15.6,15.7676,ocean_land,08
1942,0.0352,15.6,15.6352,ocean_land,08
1943,0.0918,15.6,15.6918,ocean_land,08
1944,0.2709,15.6,15.8709,ocean_land,08
1945,0.3504,15.6,15.9504,ocean_land,08
1946,-0.0711,15.6,15.5289,ocean_land,08
1947,-0.0671,15.6,15.5329,ocean_land,08
1948,-0.0279,15.6,15.5721,ocean_land,08
1949,-0.0270,15.6,15.573,ocean_land,08
1950,-0.1411,15.6,15.4589,ocean_land,08
1951,0.1128,15.6,15.7128,ocean_land,08
1952,0.0636,15.6,15.6636,ocean_land,08
1953,0.0805,15.6,15.6805,ocean_land,08
1954,-0.0903,15.6,15.5097,ocean_land,08
1955,-0.0255,15.6,15.5745,ocean_land,08
1956,-0.1870,15.6,15.413,ocean_land,08
1957,0.1299,15.6,15.7299,ocean_land,08
1958,0.0546,15.6,15.6546,ocean_land,08
1959,0.0521,15.6,15.6521,ocean_land,08
1960,0.0473,15.6,15.6473,ocean_land,08
1961,0.0319,15.6,15.6319,ocean_land,08
1962,0.0565,15.6,15.6565,ocean_land,08
1963,0.1568,15.6,15.7568,ocean_land,08
1964,-0.1676,15.6,15.4324,ocean_land,08
1965,-0.0479,15.6,15.5521,ocean_land,08
1966,0.0208,15.6,15.6208,ocean_land,08
1967,-0.0063,15.6,15.5937,ocean_land,08
1968,-0.0164,15.6,15.5836,ocean_land,08
1969,0.0967,15.6,15.6967,ocean_land,08
1970,-0.0203,15.6,15.5797,ocean_land,08
1971,-0.0693,15.6,15.5307,ocean_land,08
1972,0.0882,15.6,15.6882,ocean_land,08
1973,0.0766,15.6,15.6766,ocean_land,08
1974,0.0102,15.6,15.6102,ocean_land,08
1975,-0.0709,15.6,15.5291,ocean_land,08
1976,-0.0934,15.6,15.5066,ocean_land,08
1977,0.1394,15.6,15.7394,ocean_land,08
1978,0.0028,15.6,15.6028,ocean_land,08
1979,0.2241,15.6,15.8241,ocean_land,08
1980,0.1941,15.6,15.7941,ocean_land,08
1981,0.2425,15.6,15.8425,ocean_land,08
1982,0.1406,15.6,15.7406,ocean_land,08
1983,0.3226,15.6,15.9226,ocean_land,08
1984,0.1677,15.6,15.7677,ocean_land,08
1985,0.1280,15.6,15.728,ocean_land,08
1986,0.1669,15.6,15.7669,ocean_land,08
1987,0.3827,15.6,15.9827,ocean_land,08
1988,0.3194,15.6,15.9194,ocean_land,08
1989,0.3003,15.6,15.9003,ocean_land,08
1990,0.3453,15.6,15.9453,ocean_land,08
1991,0.3851,15.6,15.9851,ocean_land,08
1992,0.1367,15.6,15.7367,ocean_land,08
1993,0.2083,15.6,15.8083,ocean_land,08
1994,0.3061,15.6,15.9061,ocean_land,08
1995,0.5015,15.6,16.1015,ocean_land,08
1996,0.3173,15.6,15.9173,ocean_land,08
1997,0.5424,15.6,16.1424,ocean_land,08
1998,0.6779,15.6,16.2779,ocean_land,08
1999,0.3652,15.6,15.9652,ocean_land,08
2000,0.4538,15.6,16.0538,ocean_land,08
2001,0.6009,15.6,16.2009,ocean_land,08
2002,0.5321,15.6,16.1321,ocean_land,08
2003,0.6165,15.6,16.2165,ocean_land,08
2004,0.5126,15.6,16.1126,ocean_land,08
2005,0.6229,15.6,16.2229,ocean_land,08
2006,0.6236,15.6,16.2236,ocean_land,08
2007,0.5491,15.6,16.1491,ocean_land,08
2008,0.5560,15.6,16.156,ocean_land,08
2009,0.6963,15.6,16.2963,ocean_land,08
2010,0.6566,15.6,16.2566,ocean_land,08
2011,0.6128,15.6,16.2128,ocean_land,08
2012,0.6668,15.6,16.2668,ocean_land,08
2013,0.6613,15.6,16.2613,ocean_land,08
2014,0.7930,15.6,16.393,ocean_land,08
2015,0.8810,15.6,16.481,ocean_land,08
