year,anomaly,historic_avg,actual_avg,type,month
1888,-0.2831,14.3,14.0169,land,07
1889,-0.3251,14.3,13.9749,land,07
1890,-0.2451,14.3,14.0549,land,07
1891,-0.4499,14.3,13.8501,land,07
1892,-0.3707,14.3,13.9293,land,07
1893,-0.2079,14.3,14.0921,land,07
1894,-0.3305,14.3,13.9695,land,07
1895,-0.3221,14.3,13.9779,land,07
1896,-0.2035,14.3,14.0965,land,07
1897,-0.0144,14.3,14.2856,land,07
1898,-0.4053,14.3,13.8947,land,07
1899,-0.2625,14.3,14.0375,land,07
1900,-0.1985,14.3,14.1015,land,07
1901,-0.0598,14.3,14.2402,land,07
1902,-0.4498,14.3,13.8502,land,07
1903,-0.4236,14.3,13.8764,land,07
1904,-0.5017,14.3,13.7983,land,07
1905,-0.1793,14.3,14.1207,land,07
1906,-0.1921,14.3,14.1079,land,07
1907,-0.4839,14.3,13.8161,land,07
1908,-0.2946,14.3,14.0054,land,07
1909,-0.2812,14.3,14.0188,land,07
1910,-0.0900,14.3,14.21,land,07
1911,-0.3518,14.3,13.9482,land,07
1912,-0.4645,14.3,13.8355,land,07
1913,-0.3326,14.3,13.9674,land,07
1914,-0.1230,14.3,14.177,land,07
1915,-0.0350,14.3,14.265,land,07
1916,-0.1987,14.3,14.1013,land,07
1917,-0.1614,14.3,14.1386,land,07
1918,-0.3252,14.3,13.9748,land,07
1919,-0.1163,14.3,14.1837,land,07
1920,-0.1120,14.3,14.188,land,07
1921,0.0710,14.3,14.371,land,07
1922,-0.1319,14.3,14.1681,land,07
1923,-0.2886,14.3,14.0114,land,07
1924,-0.0598,14.3,14.2402,land,07
1925,-0.3080,14.3,13.992,land,07
1926,-0.2541,14.3,14.0459,land,07
1927,0.0602,14.3,14.3602,land,07
1928,-0.1085,14.3,14.1915,land,07
1929,-0.3160,14.3,13.984,land,07
1930,0.0795,14.3,14.3795,land,07
1931,0.1713,14.3,14.4713,land,07
1932,0.0738,14.3,14.3738,land,07
1933,-0.0872,14.3,14.2128,land,07
1934,-0.0877,14.3,14.2123,land,07
1935,0.0122,14.3,14.3122,land,07
1936,0.3114,14.3,14.6114,land,07
1937,-0.0309,14.3,14.2691,land,07
1938,0.0916,14.3,14.3916,land,07
1939,0.0751,14.3,14.3751,land,07
1940,0.1892,14.3,14.4892,land,07
1941,0.2330,14.3,14.533,land,07
1942,-0.0927,14.3,14.2073,land,07
1943,0.0617,14.3,14.3617,land,07
1944,0.1699,14.3,14.4699,land,07
1945,-0.1239,14.3,14.1761,land,07
1946,-0.0434,14.3,14.2566,land,07
1947,-0.0598,14.3,14.2402,land,07
1948,0.0253,14.3,14.3253,land,07
1949,-0.1440,14.3,14.156,land,07
1950,-0.3183,14.3,13.9817,land,07
1951,0.0455,14.3,14.3455,land,07
1952,0.1428,14.3,14.4428,land,07
1953,0.0154,14.3,14.3154,land,07
1954,-0.1148,14.3,14.1852,land,07
1955,-0.1915,14.3,14.1085,land,07
1956,-0.2636,14.3,14.0364,land,07
1957,-0.2084,14.3,14.0916,land,07
1958,0.0027,14.3,14.3027,land,07
1959,0.0875,14.3,14.3875,land,07
1960,-0.1121,14.3,14.1879,land,07
1961,0.0002,14.3,14.3002,land,07
1962,-0.0084,14.3,14.2916,land,07
1963,0.1921,14.3,14.4921,land,07
1964,-0.1598,14.3,14.1402,land,07
1965,-0.1534,14.3,14.1466,land,07
1966,0.1524,14.3,14.4524,land,07
1967,-0.1266,14.3,14.1734,land,07
1968,-0.1740,14.3,14.126,land,07
1969,0.0839,14.3,14.3839,land,07
1970,0.0527,14.3,14.3527,land,07
1971,-0.1073,14.3,14.1927,land,07
1972,-0.0967,14.3,14.2033,land,07
1973,0.1722,14.3,14.4722,land,07
1974,0.0290,14.3,14.329,land,07
1975,0.0705,14.3,14.3705,land,07
1976,-0.2623,14.3,14.0377,land,07
1977,0.1453,14.3,14.4453,land,07
1978,-0.0930,14.3,14.207,land,07
1979,0.0321,14.3,14.3321,land,07
1980,0.1762,14.3,14.4762,land,07
1981,0.1840,14.3,14.484,land,07
1982,0.1645,14.3,14.4645,land,07
1983,0.3189,14.3,14.6189,land,07
1984,0.0451,14.3,14.3451,land,07
1985,-0.1219,14.3,14.1781,land,07
1986,0.0617,14.3,14.3617,land,07
1987,0.5437,14.3,14.8437,land,07
1988,0.4849,14.3,14.7849,land,07
1989,0.2870,14.3,14.587,land,07
1990,0.1978,14.3,14.4978,land,07
1991,0.4808,14.3,14.7808,land,07
1992,-0.1504,14.3,14.1496,land,07
1993,0.1883,14.3,14.4883,land,07
1994,0.3211,14.3,14.6211,land,07
1995,0.5217,14.3,14.8217,land,07
1996,0.3863,14.3,14.6863,land,07
1997,0.5389,14.3,14.8389,land,07
1998,1.0975,14.3,15.3975,land,07
1999,0.6335,14.3,14.9335,land,07
2000,0.4939,14.3,14.7939,land,07
2001,0.7343,14.3,15.0343,land,07
2002,0.9701,14.3,15.2701,land,07
2003,0.5429,14.3,14.8429,land,07
2004,0.4304,14.3,14.7304,land,07
2005,0.8922,14.3,15.1922,land,07
2006,0.8736,14.3,15.1736,land,07
2007,0.7188,14.3,15.0188,land,07
2008,0.7900,14.3,15.09,land,07
2009,0.6201,14.3,14.9201,land,07
2010,1.1079,14.3,15.4079,land,07
2011,0.9508,14.3,15.2508,land,07
2012,0.9766,14.3,15.2766,land,07
2013,0.7820,14.3,15.082,land,07
2014,0.7346,14.3,15.0346,land,07
2015,0.9459,14.3,15.2459,land,07
1880,-0.1617,15.8,15.6383,ocean_land,07
1881,-0.0494,15.8,15.7506,ocean_land,07
1882,-0.0733,15.8,15.7267,ocean_land,07
1883,-0.0903,15.8,15.7097,ocean_land,07
1884,-0.3090,15.8,15.491,ocean_land,07
1885,-0.2531,15.8,15.5469,ocean_land,07
1886,-0.1734,15.8,15.6266,ocean_land,07
1887,-0.2817,15.8,15.5183,ocean_land,07
1888,-0.1316,15.8,15.6684,ocean_land,07
1889,-0.1704,15.8,15.6296,ocean_land,07
1890,-0.2980,15.8,15.502,ocean_land,07
1891,-0.2294,15.8,15.5706,ocean_land,07
1892,-0.3605,15.8,15.4395,ocean_land,07
1893,-0.2095,15.8,15.5905,ocean_land,07
1894,-0.2807,15.8,15.5193,ocean_land,07
1895,-0.2094,15.8,15.5906,ocean_land,07
1896,-0.0562,15.8,15.7438,ocean_land,07
1897,-0.0471,15.8,15.7529,ocean_land,07
1898,-0.2475,15.8,15.5525,ocean_land,07
1899,-0.1350,15.8,15.665,ocean_land,07
1900,-0.0796,15.8,15.7204,ocean_land,07
1901,-0.1576,15.8,15.6424,ocean_land,07
1902,-0.2962,15.8,15.5038,ocean_land,07
1903,-0.3423,15.8,15.4577,ocean_land,07
1904,-0.4603,15.8,15.3397,ocean_land,07
1905,-0.1881,15.8,15.6119,ocean_land,07
1906,-0.2439,15.8,15.5561,ocean_land,07
1907,-0.3492,15.8,15.4508,ocean_land,07
1908,-0.3850,15.8,15.415,ocean_land,07
1909,-0.4308,15.8,15.3692,ocean_land,07
1910,-0.3219,15.8,15.4781,ocean_land,07
1911,-0.4585,15.8,15.3415,ocean_land,07
1912,-0.3083,15.8,15.4917,ocean_land,07
1913,-0.3484,15.8,15.4516,ocean_land,07
1914,-0.2021,15.8,15.5979,ocean_land,07
1915,-0.0228,15.8,15.7772,ocean_land,07
1916,-0.2819,15.8,15.5181,ocean_land,07
1917,-0.1640,15.8,15.636,ocean_land,07
1918,-0.1928,15.8,15.6072,ocean_land,07
1919,-0.2055,15.8,15.5945,ocean_land,07
1920,-0.2358,15.8,15.5642,ocean_land,07
1921,-0.1068,15.8,15.6932,ocean_land,07
1922,-0.2553,15.8,15.5447,ocean_land,07
1923,-0.2745,15.8,15.5255,ocean_land,07
1924,-0.2151,15.8,15.5849,ocean_land,07
1925,-0.2021,15.8,15.5979,ocean_land,07
1926,-0.1540,15.8,15.646,ocean_land,07
1927,-0.0974,15.8,15.7026,ocean_land,07
1928,-0.1745,15.8,15.6255,ocean_land,07
1929,-0.2716,15.8,15.5284,ocean_land,07
1930,-0.0612,15.8,15.7388,ocean_land,07
1931,-0.0187,15.8,15.7813,ocean_land,07
1932,-0.1221,15.8,15.6779,ocean_land,07
1933,-0.1833,15.8,15.6167,ocean_land,07
1934,-0.0970,15.8,15.703,ocean_land,07
1935,-0.1179,15.8,15.6821,ocean_land,07
1936,-0.0136,15.8,15.7864,ocean_land,07
1937,-0.0060,15.8,15.794,ocean_land,07
1938,-0.0550,15.8,15.745,ocean_land,07
1939,0.0018,15.8,15.8018,ocean_land,07
1940,0.1408,15.8,15.9408,ocean_land,07
1941,0.1992,15.8,15.9992,ocean_land,07
1942,0.0732,15.8,15.8732,ocean_land,07
1943,0.1818,15.8,15.9818,ocean_land,07
1944,0.3112,15.8,16.1112,ocean_land,07
1945,0.1632,15.8,15.9632,ocean_land,07
1946,-0.0381,15.8,15.7619,ocean_land,07
1947,-0.0248,15.8,15.7752,ocean_land,07
1948,-0.0620,15.8,15.738,ocean_land,07
1949,-0.0771,15.8,15.7229,ocean_land,07
1950,-0.1062,15.8,15.6938,ocean_land,07
1951,0.1068,15.8,15.9068,ocean_land,07
1952,0.0721,15.8,15.8721,ocean_land,07
1953,0.0671,15.8,15.8671,ocean_land,07
1954,-0.1210,15.8,15.679,ocean_land,07
1955,-0.0872,15.8,15.7128,ocean_land,07
1956,-0.1345,15.8,15.6655,ocean_land,07
1957,0.0621,15.8,15.8621,ocean_land,07
1958,0.0653,15.8,15.8653,ocean_land,07
1959,0.0680,15.8,15.868,ocean_land,07
1960,0.0356,15.8,15.8356,ocean_land,07
1961,0.0354,15.8,15.8354,ocean_land,07
1962,0.0912,15.8,15.8912,ocean_land,07
1963,0.1376,15.8,15.9376,ocean_land,07
1964,-0.1110,15.8,15.689,ocean_land,07
1965,-0.0845,15.8,15.7155,ocean_land,07
1966,0.0660,15.8,15.866,ocean_land,07
1967,-0.0183,15.8,15.7817,ocean_land,07
1968,-0.0219,15.8,15.7781,ocean_land,07
1969,0.0912,15.8,15.8912,ocean_land,07
1970,-0.0223,15.8,15.7777,ocean_land,07
1971,-0.0637,15.8,15.7363,ocean_land,07
1972,0.0648,15.8,15.8648,ocean_land,07
1973,0.1153,15.8,15.9153,ocean_land,07
1974,0.0168,15.8,15.8168,ocean_land,07
1975,0.0023,15.8,15.8023,ocean_land,07
1976,-0.0897,15.8,15.7103,ocean_land,07
1977,0.1695,15.8,15.9695,ocean_land,07
1978,0.0670,15.8,15.867,ocean_land,07
1979,0.1719,15.8,15.9719,ocean_land,07
1980,0.2164,15.8,16.0164,ocean_land,07
1981,0.2253,15.8,16.0253,ocean_land,07
1982,0.1434,15.8,15.9434,ocean_land,07
1983,0.2655,15.8,16.0655,ocean_land,07
1984,0.1189,15.8,15.9189,ocean_land,07
1985,0.0782,15.8,15.8782,ocean_land,07
1986,0.1675,15.8,15.9675,ocean_land,07
1987,0.4167,15.8,16.2167,ocean_land,07
1988,0.3407,15.8,16.1407,ocean_land,07
1989,0.3009,15.8,16.1009,ocean_land,07
1990,0.3444,15.8,16.1444,ocean_land,07
1991,0.4417,15.8,16.2417,ocean_land,07
1992,0.1336,15.8,15.9336,ocean_land,07
1993,0.2313,15.8,16.0313,ocean_land,07
1994,0.3110,15.8,16.111,ocean_land,07
1995,0.4253,15.8,16.2253,ocean_land,07
1996,0.3220,15.8,16.122,ocean_land,07
1997,0.5040,15.8,16.304,ocean_land,07
1998,0.7297,15.8,16.5297,ocean_land,07
1999,0.3997,15.8,16.1997,ocean_land,07
2000,0.3908,15.8,16.1908,ocean_land,07
2001,0.5554,15.8,16.3554,ocean_land,07
2002,0.6172,15.8,16.4172,ocean_land,07
2003,0.5382,15.8,16.3382,ocean_land,07
2004,0.4785,15.8,16.2785,ocean_land,07
2005,0.6538,15.8,16.4538,ocean_land,07
2006,0.6232,15.8,16.4232,ocean_land,07
2007,0.5282,15.8,16.3282,ocean_land,07
2008,0.5763,15.8,16.3763,ocean_land,07
2009,0.6379,15.8,16.4379,ocean_land,07
2010,0.7303,15.8,16.5303,ocean_land,07
2011,0.6256,15.8,16.4256,ocean_land,07
2012,0.6844,15.8,16.4844,ocean_land,07
2013,0.6652,15.8,16.4652,ocean_land,07
2014,0.6928,15.8,16.4928,ocean_land,07
2015,0.8036,15.8,16.6036,ocean_land,07
