year,anomaly,historic_avg,actual_avg,type,month
1931,-0.0452,15.9,15.8548,ocean,02
1932,-0.0870,15.9,15.813,ocean,02
1933,-0.1585,15.9,15.7415,ocean,02
1934,-0.2743,15.9,15.6257,ocean,02
1935,-0.1647,15.9,15.7353,ocean,02
1936,-0.1168,15.9,15.7832,ocean,02
1937,-0.0274,15.9,15.8726,ocean,02
1938,-0.0950,15.9,15.805,ocean,02
1939,-0.1803,15.9,15.7197,ocean,02
1940,0.0446,15.9,15.9446,ocean,02
1941,0.2254,15.9,16.1254,ocean,02
1942,0.2956,15.9,16.1956,ocean,02
1943,0.1344,15.9,16.0344,ocean,02
1944,0.2836,15.9,16.1836,ocean,02
1945,0.3734,15.9,16.2734,ocean,02
1946,0.0242,15.9,15.9242,ocean,02
1947,-0.0747,15.9,15.8253,ocean,02
1948,-0.0950,15.9,15.805,ocean,02
1949,-0.0250,15.9,15.875,ocean,02
1950,-0.1251,15.9,15.7749,ocean,02
1951,-0.1667,15.9,15.7333,ocean,02
1952,0.1274,15.9,16.0274,ocean,02
1953,0.0732,15.9,15.9732,ocean,02
1954,-0.0068,15.9,15.8932,ocean,02
1955,-0.1431,15.9,15.7569,ocean,02
1956,-0.1301,15.9,15.7699,ocean,02
1957,0.0075,15.9,15.9075,ocean,02
1958,0.1521,15.9,16.0521,ocean,02
1959,0.0836,15.9,15.9836,ocean,02
1960,0.0162,15.9,15.9162,ocean,02
1961,0.1033,15.9,16.0033,ocean,02
1962,0.0466,15.9,15.9466,ocean,02
1963,0.0172,15.9,15.9172,ocean,02
1964,-0.0161,15.9,15.8839,ocean,02
1965,-0.1120,15.9,15.788,ocean,02
1966,-0.0093,15.9,15.8907,ocean,02
1967,-0.0755,15.9,15.8245,ocean,02
1968,-0.1475,15.9,15.7525,ocean,02
1969,0.2154,15.9,16.1154,ocean,02
1970,0.1217,15.9,16.0217,ocean,02
1971,-0.1430,15.9,15.757,ocean,02
1972,0.0497,15.9,15.9497,ocean,02
1973,0.2394,15.9,16.1394,ocean,02
1974,-0.0904,15.9,15.8096,ocean,02
1975,0.0227,15.9,15.9227,ocean,02
1976,-0.0880,15.9,15.812,ocean,02
1977,0.2326,15.9,16.1326,ocean,02
1978,0.1359,15.9,16.0359,ocean,02
1979,0.1835,15.9,16.0835,ocean,02
1980,0.3382,15.9,16.2382,ocean,02
1981,0.1958,15.9,16.0958,ocean,02
1982,0.1702,15.9,16.0702,ocean,02
1983,0.3554,15.9,16.2554,ocean,02
1984,0.2506,15.9,16.1506,ocean,02
1985,0.1742,15.9,16.0742,ocean,02
1986,0.2031,15.9,16.1031,ocean,02
1987,0.2775,15.9,16.1775,ocean,02
1988,0.4296,15.9,16.3296,ocean,02
1989,0.2166,15.9,16.1166,ocean,02
1990,0.3449,15.9,16.2449,ocean,02
1991,0.3469,15.9,16.2469,ocean,02
1992,0.3071,15.9,16.2071,ocean,02
1993,0.2719,15.9,16.1719,ocean,02
1994,0.2253,15.9,16.1253,ocean,02
1995,0.3729,15.9,16.2729,ocean,02
1996,0.3256,15.9,16.2256,ocean,02
1997,0.3020,15.9,16.202,ocean,02
1998,0.5591,15.9,16.4591,ocean,02
1999,0.3066,15.9,16.2066,ocean,02
2000,0.3423,15.9,16.2423,ocean,02
2001,0.3609,15.9,16.2609,ocean,02
2002,0.4495,15.9,16.3495,ocean,02
2003,0.4504,15.9,16.3504,ocean,02
2004,0.5015,15.9,16.4015,ocean,02
2005,0.4713,15.9,16.3713,ocean,02
2006,0.4389,15.9,16.3389,ocean,02
2007,0.4897,15.9,16.3897,ocean,02
2008,0.3029,15.9,16.2029,ocean,02
2009,0.4000,15.9,16.3,ocean,02
2010,0.6077,15.9,16.5077,ocean,02
2011,0.4369,15.9,16.3369,ocean,02
2012,0.4136,15.9,16.3136,ocean,02
2013,0.4516,15.9,16.3516,ocean,02
2014,0.5227,15.9,16.4227,ocean,02
2015,0.5893,15.9,16.4893,ocean,02
2016,0.7982,15.9,16.6982,ocean,02
1880,-0.5748,3.2,2.6252,land,02
1881,-0.5314,3.2,2.6686,land,02
1882,-0.2201,3.2,2.9799,land,02
1883,-1.3892,3.2,1.8108,land,02
1884,-0.7253,3.2,2.4747,land,02
1885,-0.8167,3.2,2.3833,land,02
1886,-1.0144,3.2,2.1856,land,02
1887,-0.9185,3.2,2.2815,land,02
1888,-0.8455,3.2,2.3545,land,02
1889,-0.1754,3.2,3.0246,land,02
1890,-0.9133,3.2,2.2867,land,02
1891,-1.3984,3.2,1.8016,land,02
1892,-0.3725,3.2,2.8275,land,02
1893,-1.6990,3.2,1.501,land,02
1894,-0.0935,3.2,3.1065,land,02
1895,-1.1195,3.2,2.0805,land,02
1896,-0.1301,3.2,3.0699,land,02
1897,-0.5683,3.2,2.6317,land,02
1898,-0.4700,3.2,2.73,land,02
1899,-0.6195,3.2,2.5805,land,02
1900,-0.5158,3.2,2.6842,land,02
1901,-0.1761,3.2,3.0239,land,02
1902,0.4503,3.2,3.6503,land,02
1903,0.3099,3.2,3.5099,land,02
1904,-0.5994,3.2,2.6006,land,02
1905,-1.3389,3.2,1.8611,land,02
1906,-0.6316,3.2,2.5684,land,02
1907,-0.7232,3.2,2.4768,land,02
1908,-0.3605,3.2,2.8395,land,02
1909,-0.5354,3.2,2.6646,land,02
1910,-0.3064,3.2,2.8936,land,02
1911,-0.5717,3.2,2.6283,land,02
1912,0.1158,3.2,3.3158,land,02
1913,-0.7101,3.2,2.4899,land,02
1914,0.1223,3.2,3.3223,land,02
1915,0.1491,3.2,3.3491,land,02
1916,-0.1814,3.2,3.0186,land,02
1917,-0.7740,3.2,2.426,land,02
1918,-0.4075,3.2,2.7925,land,02
1919,-0.2246,3.2,2.9754,land,02
1920,-0.4027,3.2,2.7973,land,02
1921,-0.0410,3.2,3.159,land,02
1922,-0.6445,3.2,2.5555,land,02
1923,-0.6280,3.2,2.572,land,02
1924,-0.2615,3.2,2.9385,land,02
1925,-0.3000,3.2,2.9,land,02
1926,0.5233,3.2,3.7233,land,02
1927,-0.2387,3.2,2.9613,land,02
1928,-0.0358,3.2,3.1642,land,02
1929,-1.2319,3.2,1.9681,land,02
1930,-0.1958,3.2,3.0042,land,02
1931,-0.6740,3.2,2.526,land,02
1932,-0.4272,3.2,2.7728,land,02
1933,-0.7347,3.2,2.4653,land,02
1934,0.6205,3.2,3.8205,land,02
1935,1.0086,3.2,4.2086,land,02
1936,-0.8642,3.2,2.3358,land,02
1937,0.1905,3.2,3.3905,land,02
1938,0.0383,3.2,3.2383,land,02
1939,0.0547,3.2,3.2547,land,02
1940,0.0611,3.2,3.2611,land,02
1941,0.2488,3.2,3.4488,land,02
1942,-0.3433,3.2,2.8567,land,02
1943,0.2603,3.2,3.4603,land,02
1944,0.3635,3.2,3.5635,land,02
1945,-0.7211,3.2,2.4789,land,02
1946,0.2551,3.2,3.4551,land,02
1947,-0.1031,3.2,3.0969,land,02
1948,-0.0976,3.2,3.1024,land,02
1949,-0.4489,3.2,2.7511,land,02
1950,-0.5274,3.2,2.6726,land,02
1951,-1.0530,3.2,2.147,land,02
1952,-0.0201,3.2,3.1799,land,02
1953,0.3642,3.2,3.5642,land,02
1954,-0.2863,3.2,2.9137,land,02
1955,-0.0907,3.2,3.1093,land,02
1956,-0.6597,3.2,2.5403,land,02
1957,-0.4350,3.2,2.765,land,02
1958,0.3531,3.2,3.5531,land,02
1959,0.0260,3.2,3.226,land,02
1960,0.6385,3.2,3.8385,land,02
1961,0.3727,3.2,3.5727,land,02
1962,0.4939,3.2,3.6939,land,02
1963,0.8963,3.2,4.0963,land,02
1964,-0.3474,3.2,2.8526,land,02
1965,-0.4258,3.2,2.7742,land,02
1966,-0.1191,3.2,3.0809,land,02
1967,-0.4137,3.2,2.7863,land,02
1968,-0.0823,3.2,3.1177,land,02
1969,-0.9560,3.2,2.244,land,02
1970,0.5379,3.2,3.7379,land,02
1971,-0.4161,3.2,2.7839,land,02
1972,-0.7570,3.2,2.443,land,02
1973,0.7225,3.2,3.9225,land,02
1974,-0.7234,3.2,2.4766,land,02
1975,0.0405,3.2,3.2405,land,02
1976,-0.2339,3.2,2.9661,land,02
1977,0.2361,3.2,3.4361,land,02
1978,0.0947,3.2,3.2947,land,02
1979,-0.1761,3.2,3.0239,land,02
1980,0.3721,3.2,3.5721,land,02
1981,0.8123,3.2,4.0123,land,02
1982,0.1140,3.2,3.314,land,02
1983,0.8128,3.2,4.0128,land,02
1984,-0.0602,3.2,3.1398,land,02
1985,-0.4196,3.2,2.7804,land,02
1986,0.4812,3.2,3.6812,land,02
1987,1.1170,3.2,4.317,land,02
1988,0.2735,3.2,3.4735,land,02
1989,0.5413,3.2,3.7413,land,02
1990,0.5643,3.2,3.7643,land,02
1991,0.7839,3.2,3.9839,land,02
1992,0.8277,3.2,4.0277,land,02
1993,0.7209,3.2,3.9209,land,02
1994,-0.3456,3.2,2.8544,land,02
1995,1.5395,3.2,4.7395,land,02
1996,0.7970,3.2,3.997,land,02
1997,0.7590,3.2,3.959,land,02
1998,1.6878,3.2,4.8878,land,02
1999,1.6568,3.2,4.8568,land,02
2000,1.0735,3.2,4.2735,land,02
2001,0.4675,3.2,3.6675,land,02
2002,1.6815,3.2,4.8815,land,02
2003,0.8520,3.2,4.052,land,02
2004,1.3031,3.2,4.5031,land,02
2005,0.6349,3.2,3.8349,land,02
2006,1.1246,3.2,4.3246,land,02
2007,1.1288,3.2,4.3288,land,02
2008,0.5683,3.2,3.7683,land,02
2009,1.0076,3.2,4.2076,land,02
2010,0.9798,3.2,4.1798,land,02
2011,0.6371,3.2,3.8371,land,02
2012,0.4402,3.2,3.6402,land,02
2013,1.1160,3.2,4.316,land,02
2014,0.3558,3.2,3.5558,land,02
2015,1.6914,3.2,4.8914,land,02
2016,2.2665,3.2,5.4665,land,02
1880,-0.1317,12.1,11.9683,ocean_land,02
1881,-0.0417,12.1,12.0583,ocean_land,02
1882,0.0294,12.1,12.1294,ocean_land,02
1883,-0.2987,12.1,11.8013,ocean_land,02
1884,-0.1544,12.1,11.9456,ocean_land,02
1885,-0.2717,12.1,11.8283,ocean_land,02
1886,-0.2927,12.1,11.8073,ocean_land,02
1887,-0.3888,12.1,11.7112,ocean_land,02
1888,-0.3410,12.1,11.759,ocean_land,02
1889,-0.0016,12.1,12.0984,ocean_land,02
1890,-0.4430,12.1,11.657,ocean_land,02
1891,-0.5333,12.1,11.5667,ocean_land,02
1892,-0.1415,12.1,11.9585,ocean_land,02
1893,-0.6251,12.1,11.4749,ocean_land,02
1894,-0.2281,12.1,11.8719,ocean_land,02
1895,-0.4243,12.1,11.6757,ocean_land,02
1896,-0.0860,12.1,12.014,ocean_land,02
1897,-0.1210,12.1,11.979,ocean_land,02
1898,-0.2876,12.1,11.8124,ocean_land,02
1899,-0.2889,12.1,11.8111,ocean_land,02
1900,-0.1011,12.1,11.9989,ocean_land,02
1901,-0.0846,12.1,12.0154,ocean_land,02
1902,-0.0425,12.1,12.0575,ocean_land,02
1903,-0.0920,12.1,12.008,ocean_land,02
1904,-0.4665,12.1,11.6335,ocean_land,02
1905,-0.6197,12.1,11.4803,ocean_land,02
1906,-0.2346,12.1,11.8654,ocean_land,02
1907,-0.3983,12.1,11.7017,ocean_land,02
1908,-0.3721,12.1,11.7279,ocean_land,02
1909,-0.4521,12.1,11.6479,ocean_land,02
1910,-0.3556,12.1,11.7444,ocean_land,02
1911,-0.5235,12.1,11.5765,ocean_land,02
1912,-0.1018,12.1,11.9982,ocean_land,02
1913,-0.3839,12.1,11.7161,ocean_land,02
1914,-0.1128,12.1,11.9872,ocean_land,02
1915,-0.0061,12.1,12.0939,ocean_land,02
1916,-0.1719,12.1,11.9281,ocean_land,02
1917,-0.4632,12.1,11.6368,ocean_land,02
1918,-0.2818,12.1,11.8182,ocean_land,02
1919,-0.0480,12.1,12.052,ocean_land,02
1920,-0.2187,12.1,11.8813,ocean_land,02
1921,-0.1433,12.1,11.9567,ocean_land,02
1922,-0.2916,12.1,11.8084,ocean_land,02
1923,-0.3764,12.1,11.7236,ocean_land,02
1924,-0.1810,12.1,11.919,ocean_land,02
1925,-0.2730,12.1,11.827,ocean_land,02
1926,0.0864,12.1,12.1864,ocean_land,02
1927,-0.1860,12.1,11.914,ocean_land,02
1928,-0.1394,12.1,11.9606,ocean_land,02
1929,-0.5449,12.1,11.5551,ocean_land,02
1930,-0.2026,12.1,11.8974,ocean_land,02
1931,-0.2222,12.1,11.8778,ocean_land,02
1932,-0.1794,12.1,11.9206,ocean_land,02
1933,-0.3157,12.1,11.7843,ocean_land,02
1934,-0.0236,12.1,12.0764,ocean_land,02
1935,0.1625,12.1,12.2625,ocean_land,02
1936,-0.3189,12.1,11.7811,ocean_land,02
1937,0.0335,12.1,12.1335,ocean_land,02
1938,-0.0569,12.1,12.0431,ocean_land,02
1939,-0.1147,12.1,11.9853,ocean_land,02
1940,0.0456,12.1,12.1456,ocean_land,02
1941,0.2244,12.1,12.3244,ocean_land,02
1942,0.0951,12.1,12.1951,ocean_land,02
1943,0.1661,12.1,12.2661,ocean_land,02
1944,0.3005,12.1,12.4005,ocean_land,02
1945,0.0122,12.1,12.1122,ocean_land,02
1946,0.0889,12.1,12.1889,ocean_land,02
1947,-0.0821,12.1,12.0179,ocean_land,02
1948,-0.0975,12.1,12.0025,ocean_land,02
1949,-0.1511,12.1,11.9489,ocean_land,02
1950,-0.2390,12.1,11.861,ocean_land,02
1951,-0.4082,12.1,11.6918,ocean_land,02
1952,0.0895,12.1,12.1895,ocean_land,02
1953,0.1543,12.1,12.2543,ocean_land,02
1954,-0.0873,12.1,12.0127,ocean_land,02
1955,-0.1289,12.1,11.9711,ocean_land,02
1956,-0.2729,12.1,11.8271,ocean_land,02
1957,-0.1123,12.1,11.9877,ocean_land,02
1958,0.2083,12.1,12.3083,ocean_land,02
1959,0.0693,12.1,12.1693,ocean_land,02
1960,0.1869,12.1,12.2869,ocean_land,02
1961,0.1780,12.1,12.278,ocean_land,02
1962,0.1702,12.1,12.2702,ocean_land,02
1963,0.2570,12.1,12.357,ocean_land,02
1964,-0.1052,12.1,11.9948,ocean_land,02
1965,-0.1977,12.1,11.9023,ocean_land,02
1966,-0.0387,12.1,12.0613,ocean_land,02
1967,-0.1659,12.1,11.9341,ocean_land,02
1968,-0.1284,12.1,11.9716,ocean_land,02
1969,-0.1037,12.1,11.9963,ocean_land,02
1970,0.2362,12.1,12.3362,ocean_land,02
1971,-0.2149,12.1,11.8851,ocean_land,02
1972,-0.1628,12.1,11.9372,ocean_land,02
1973,0.3715,12.1,12.4715,ocean_land,02
1974,-0.2564,12.1,11.8436,ocean_land,02
1975,0.0297,12.1,12.1297,ocean_land,02
1976,-0.1259,12.1,11.9741,ocean_land,02
1977,0.2358,12.1,12.3358,ocean_land,02
1978,0.1264,12.1,12.2264,ocean_land,02
1979,0.0904,12.1,12.1904,ocean_land,02
1980,0.3502,12.1,12.4502,ocean_land,02
1981,0.3628,12.1,12.4628,ocean_land,02
1982,0.1582,12.1,12.2582,ocean_land,02
1983,0.4802,12.1,12.5802,ocean_land,02
1984,0.1711,12.1,12.2711,ocean_land,02
1985,0.0192,12.1,12.1192,ocean_land,02
1986,0.2801,12.1,12.3801,ocean_land,02
1987,0.5040,12.1,12.604,ocean_land,02
1988,0.3910,12.1,12.491,ocean_land,02
1989,0.3060,12.1,12.406,ocean_land,02
1990,0.4062,12.1,12.5062,ocean_land,02
1991,0.4657,12.1,12.5657,ocean_land,02
1992,0.4486,12.1,12.5486,ocean_land,02
1993,0.3947,12.1,12.4947,ocean_land,02
1994,0.0754,12.1,12.1754,ocean_land,02
1995,0.6880,12.1,12.788,ocean_land,02
1996,0.4545,12.1,12.5545,ocean_land,02
1997,0.4271,12.1,12.5271,ocean_land,02
1998,0.8640,12.1,12.964,ocean_land,02
1999,0.6717,12.1,12.7717,ocean_land,02
2000,0.5408,12.1,12.6408,ocean_land,02
2001,0.3918,12.1,12.4918,ocean_land,02
2002,0.7823,12.1,12.8823,ocean_land,02
2003,0.5608,12.1,12.6608,ocean_land,02
2004,0.7201,12.1,12.8201,ocean_land,02
2005,0.5178,12.1,12.6178,ocean_land,02
2006,0.6245,12.1,12.7245,ocean_land,02
2007,0.6633,12.1,12.7633,ocean_land,02
2008,0.3765,12.1,12.4765,ocean_land,02
2009,0.5646,12.1,12.6646,ocean_land,02
2010,0.7097,12.1,12.8097,ocean_land,02
2011,0.4931,12.1,12.5931,ocean_land,02
2012,0.4238,12.1,12.5238,ocean_land,02
2013,0.6322,12.1,12.7322,ocean_land,02
2014,0.4806,12.1,12.5806,ocean_land,02
2015,0.8846,12.1,12.9846,ocean_land,02
2016,1.1913,12.1,13.2913,ocean_land,02
