year,anomaly,historic_avg,actual_avg,type,month
1944,0.4126,16.4,16.8126,ocean,06
1945,0.2442,16.4,16.6442,ocean,06
1946,-0.0320,16.4,16.368,ocean,06
1947,0.0128,16.4,16.4128,ocean,06
1948,-0.0591,16.4,16.3409,ocean,06
1949,-0.1190,16.4,16.281,ocean,06
1950,-0.0288,16.4,16.3712,ocean,06
1951,0.0840,16.4,16.484,ocean,06
1952,0.0563,16.4,16.4563,ocean,06
1953,0.1189,16.4,16.5189,ocean,06
1954,-0.1198,16.4,16.2802,ocean,06
1955,-0.1042,16.4,16.2958,ocean,06
1956,-0.1128,16.4,16.2872,ocean,06
1957,0.1752,16.4,16.5752,ocean,06
1958,0.1324,16.4,16.5324,ocean,06
1959,0.0387,16.4,16.4387,ocean,06
1960,0.0589,16.4,16.4589,ocean,06
1961,0.1240,16.4,16.524,ocean,06
1962,0.1236,16.4,16.5236,ocean,06
1963,0.0952,16.4,16.4952,ocean,06
1964,-0.0730,16.4,16.327,ocean,06
1965,-0.0390,16.4,16.361,ocean,06
1966,0.0109,16.4,16.4109,ocean,06
1967,0.0329,16.4,16.4329,ocean,06
1968,0.0562,16.4,16.4562,ocean,06
1969,0.1261,16.4,16.5261,ocean,06
1970,-0.0106,16.4,16.3894,ocean,06
1971,-0.1055,16.4,16.2945,ocean,06
1972,0.0826,16.4,16.4826,ocean,06
1973,0.1076,16.4,16.5076,ocean,06
1974,-0.0138,16.4,16.3862,ocean,06
1975,-0.0273,16.4,16.3727,ocean,06
1976,-0.0048,16.4,16.3952,ocean,06
1977,0.1903,16.4,16.5903,ocean,06
1978,0.1095,16.4,16.5095,ocean,06
1979,0.2536,16.4,16.6536,ocean,06
1980,0.2508,16.4,16.6508,ocean,06
1981,0.2881,16.4,16.6881,ocean,06
1982,0.1925,16.4,16.5925,ocean,06
1983,0.3076,16.4,16.7076,ocean,06
1984,0.1371,16.4,16.5371,ocean,06
1985,0.1365,16.4,16.5365,ocean,06
1986,0.2236,16.4,16.6236,ocean,06
1987,0.3078,16.4,16.7078,ocean,06
1988,0.2915,16.4,16.6915,ocean,06
1989,0.2699,16.4,16.6699,ocean,06
1990,0.3631,16.4,16.7631,ocean,06
1991,0.4187,16.4,16.8187,ocean,06
1992,0.3185,16.4,16.7185,ocean,06
1993,0.2955,16.4,16.6955,ocean,06
1994,0.2980,16.4,16.698,ocean,06
1995,0.3633,16.4,16.7633,ocean,06
1996,0.3393,16.4,16.7393,ocean,06
1997,0.4864,16.4,16.8864,ocean,06
1998,0.5850,16.4,16.985,ocean,06
1999,0.3378,16.4,16.7378,ocean,06
2000,0.3282,16.4,16.7282,ocean,06
2001,0.4700,16.4,16.87,ocean,06
2002,0.5078,16.4,16.9078,ocean,06
2003,0.4871,16.4,16.8871,ocean,06
2004,0.4404,16.4,16.8404,ocean,06
2005,0.5463,16.4,16.9463,ocean,06
2006,0.5051,16.4,16.9051,ocean,06
2007,0.4664,16.4,16.8664,ocean,06
2008,0.4407,16.4,16.8407,ocean,06
2009,0.6343,16.4,17.0343,ocean,06
2010,0.5943,16.4,16.9943,ocean,06
2011,0.5182,16.4,16.9182,ocean,06
2012,0.5133,16.4,16.9133,ocean,06
2013,0.5430,16.4,16.943,ocean,06
2014,0.6772,16.4,17.0772,ocean,06
2015,0.7409,16.4,17.1409,ocean,06
1880,-0.3085,13.3,12.9915,land,06
1881,-0.5673,13.3,12.7327,land,06
1882,-0.5522,13.3,12.7478,land,06
1883,-0.0797,13.3,13.2203,land,06
1884,-0.4601,13.3,12.8399,land,06
1885,-0.6453,13.3,12.6547,land,06
1886,-0.5587,13.3,12.7413,land,06
1887,-0.4815,13.3,12.8185,land,06
1888,-0.3341,13.3,12.9659,land,06
1889,-0.1947,13.3,13.1053,land,06
1890,-0.4114,13.3,12.8886,land,06
1891,-0.5472,13.3,12.7528,land,06
1892,-0.3255,13.3,12.9745,land,06
1893,-0.3404,13.3,12.9596,land,06
1894,-0.4936,13.3,12.8064,land,06
1895,-0.4711,13.3,12.8289,land,06
1896,-0.2137,13.3,13.0863,land,06
1897,-0.2580,13.3,13.042,land,06
1898,-0.2473,13.3,13.0527,land,06
1899,-0.4830,13.3,12.817,land,06
1900,0.0604,13.3,13.3604,land,06
1901,-0.0991,13.3,13.2009,land,06
1902,-0.4492,13.3,12.8508,land,06
1903,-0.5426,13.3,12.7574,land,06
1904,-0.4609,13.3,12.8391,land,06
1905,-0.3119,13.3,12.9881,land,06
1906,0.0255,13.3,13.3255,land,06
1907,-0.6333,13.3,12.6667,land,06
1908,-0.3825,13.3,12.9175,land,06
1909,-0.3156,13.3,12.9844,land,06
1910,-0.2964,13.3,13.0036,land,06
1911,-0.3503,13.3,12.9497,land,06
1912,-0.2206,13.3,13.0794,land,06
1913,-0.4410,13.3,12.859,land,06
1914,-0.0688,13.3,13.2312,land,06
1915,-0.0950,13.3,13.205,land,06
1916,-0.4964,13.3,12.8036,land,06
1917,-0.4502,13.3,12.8498,land,06
1918,-0.3489,13.3,12.9511,land,06
1919,-0.2897,13.3,13.0103,land,06
1920,-0.3391,13.3,12.9609,land,06
1921,0.0423,13.3,13.3423,land,06
1922,-0.1809,13.3,13.1191,land,06
1923,-0.0957,13.3,13.2043,land,06
1924,-0.1633,13.3,13.1367,land,06
1925,-0.3183,13.3,12.9817,land,06
1926,-0.1537,13.3,13.1463,land,06
1927,-0.1364,13.3,13.1636,land,06
1928,-0.3158,13.3,12.9842,land,06
1929,-0.2482,13.3,13.0518,land,06
1930,0.0403,13.3,13.3403,land,06
1931,0.0942,13.3,13.3942,land,06
1932,-0.0817,13.3,13.2183,land,06
1933,-0.1732,13.3,13.1268,land,06
1934,0.0323,13.3,13.3323,land,06
1935,-0.1936,13.3,13.1064,land,06
1936,-0.0075,13.3,13.2925,land,06
1937,0.1578,13.3,13.4578,land,06
1938,-0.0888,13.3,13.2112,land,06
1939,0.1038,13.3,13.4038,land,06
1940,0.1255,13.3,13.4255,land,06
1941,0.1584,13.3,13.4584,land,06
1942,0.1604,13.3,13.4604,land,06
1943,-0.3069,13.3,12.9931,land,06
1944,0.1723,13.3,13.4723,land,06
1945,-0.0524,13.3,13.2476,land,06
1946,-0.2593,13.3,13.0407,land,06
1947,0.0161,13.3,13.3161,land,06
1948,0.0796,13.3,13.3796,land,06
1949,-0.2244,13.3,13.0756,land,06
1950,-0.1313,13.3,13.1687,land,06
1951,-0.0901,13.3,13.2099,land,06
1952,-0.0043,13.3,13.2957,land,06
1953,0.1413,13.3,13.4413,land,06
1954,-0.1084,13.3,13.1916,land,06
1955,0.0122,13.3,13.3122,land,06
1956,-0.2250,13.3,13.075,land,06
1957,0.1249,13.3,13.4249,land,06
1958,-0.1057,13.3,13.1943,land,06
1959,0.1976,13.3,13.4976,land,06
1960,0.1210,13.3,13.421,land,06
1961,0.2062,13.3,13.5062,land,06
1962,-0.1043,13.3,13.1957,land,06
1963,-0.0690,13.3,13.231,land,06
1964,-0.1465,13.3,13.1535,land,06
1965,-0.0643,13.3,13.2357,land,06
1966,0.1710,13.3,13.471,land,06
1967,-0.1952,13.3,13.1048,land,06
1968,-0.2070,13.3,13.093,land,06
1969,-0.0524,13.3,13.2476,land,06
1970,0.1223,13.3,13.4223,land,06
1971,-0.1897,13.3,13.1103,land,06
1972,0.0549,13.3,13.3549,land,06
1973,0.4194,13.3,13.7194,land,06
1974,-0.1146,13.3,13.1854,land,06
1975,0.1784,13.3,13.4784,land,06
1976,-0.2645,13.3,13.0355,land,06
1977,0.3819,13.3,13.6819,land,06
1978,-0.1047,13.3,13.1953,land,06
1979,0.1067,13.3,13.4067,land,06
1980,0.2264,13.3,13.5264,land,06
1981,0.2695,13.3,13.5695,land,06
1982,-0.0606,13.3,13.2394,land,06
1983,0.1528,13.3,13.4528,land,06
1984,0.1130,13.3,13.413,land,06
1985,0.1014,13.3,13.4014,land,06
1986,0.3259,13.3,13.6259,land,06
1987,0.2741,13.3,13.5741,land,06
1988,0.6232,13.3,13.9232,land,06
1989,0.2713,13.3,13.5713,land,06
1990,0.5263,13.3,13.8263,land,06
1991,0.6367,13.3,13.9367,land,06
1992,0.1750,13.3,13.475,land,06
1993,0.2731,13.3,13.5731,land,06
1994,0.5848,13.3,13.8848,land,06
1995,0.7269,13.3,14.0269,land,06
1996,0.3745,13.3,13.6745,land,06
1997,0.6395,13.3,13.9395,land,06
1998,0.8703,13.3,14.1703,land,06
1999,0.6147,13.3,13.9147,land,06
2000,0.6032,13.3,13.9032,land,06
2001,0.7035,13.3,14.0035,land,06
2002,0.7732,13.3,14.0732,land,06
2003,0.6634,13.3,13.9634,land,06
2004,0.5298,13.3,13.8298,land,06
2005,0.9936,13.3,14.2936,land,06
2006,0.9847,13.3,14.2847,land,06
2007,0.7049,13.3,14.0049,land,06
2008,0.7590,13.3,14.059,land,06
2009,0.7607,13.3,14.0607,land,06
2010,1.1071,13.3,14.4071,land,06
2011,0.9746,13.3,14.2746,land,06
2012,1.1900,13.3,14.49,land,06
2013,1.0387,13.3,14.3387,land,06
2014,0.9625,13.3,14.2625,land,06
2015,1.2353,13.3,14.5353,land,06
1880,-0.1790,15.5,15.321,ocean_land,06
1881,-0.1048,15.5,15.3952,ocean_land,06
1882,-0.1470,15.5,15.353,ocean_land,06
1883,-0.0135,15.5,15.4865,ocean_land,06
1884,-0.2058,15.5,15.2942,ocean_land,06
1885,-0.3233,15.5,15.1767,ocean_land,06
1886,-0.2572,15.5,15.2428,ocean_land,06
1887,-0.2299,15.5,15.2701,ocean_land,06
1888,-0.1066,15.5,15.3934,ocean_land,06
1889,-0.0837,15.5,15.4163,ocean_land,06
1890,-0.3080,15.5,15.192,ocean_land,06
1891,-0.2123,15.5,15.2877,ocean_land,06
1892,-0.2962,15.5,15.2038,ocean_land,06
1893,-0.2504,15.5,15.2496,ocean_land,06
1894,-0.3584,15.5,15.1416,ocean_land,06
1895,-0.3050,15.5,15.195,ocean_land,06
1896,-0.0990,15.5,15.401,ocean_land,06
1897,-0.1099,15.5,15.3901,ocean_land,06
1898,-0.2165,15.5,15.2835,ocean_land,06
1899,-0.2082,15.5,15.2918,ocean_land,06
1900,-0.0515,15.5,15.4485,ocean_land,06
1901,-0.1364,15.5,15.3636,ocean_land,06
1902,-0.3425,15.5,15.1575,ocean_land,06
1903,-0.3814,15.5,15.1186,ocean_land,06
1904,-0.4428,15.5,15.0572,ocean_land,06
1905,-0.2473,15.5,15.2527,ocean_land,06
1906,-0.1724,15.5,15.3276,ocean_land,06
1907,-0.3708,15.5,15.1292,ocean_land,06
1908,-0.4048,15.5,15.0952,ocean_land,06
1909,-0.4119,15.5,15.0881,ocean_land,06
1910,-0.3488,15.5,15.1512,ocean_land,06
1911,-0.4403,15.5,15.0597,ocean_land,06
1912,-0.2515,15.5,15.2485,ocean_land,06
1913,-0.3715,15.5,15.1285,ocean_land,06
1914,-0.1881,15.5,15.3119,ocean_land,06
1915,-0.0796,15.5,15.4204,ocean_land,06
1916,-0.3790,15.5,15.121,ocean_land,06
1917,-0.3338,15.5,15.1662,ocean_land,06
1918,-0.1707,15.5,15.3293,ocean_land,06
1919,-0.2267,15.5,15.2733,ocean_land,06
1920,-0.2498,15.5,15.2502,ocean_land,06
1921,-0.1595,15.5,15.3405,ocean_land,06
1922,-0.2763,15.5,15.2237,ocean_land,06
1923,-0.1900,15.5,15.31,ocean_land,06
1924,-0.2215,15.5,15.2785,ocean_land,06
1925,-0.2237,15.5,15.2763,ocean_land,06
1926,-0.1191,15.5,15.3809,ocean_land,06
1927,-0.1961,15.5,15.3039,ocean_land,06
1928,-0.2746,15.5,15.2254,ocean_land,06
1929,-0.2735,15.5,15.2265,ocean_land,06
1930,-0.0768,15.5,15.4232,ocean_land,06
1931,-0.0206,15.5,15.4794,ocean_land,06
1932,-0.1563,15.5,15.3437,ocean_land,06
1933,-0.2013,15.5,15.2987,ocean_land,06
1934,-0.0101,15.5,15.4899,ocean_land,06
1935,-0.1743,15.5,15.3257,ocean_land,06
1936,-0.1089,15.5,15.3911,ocean_land,06
1937,0.0055,15.5,15.5055,ocean_land,06
1938,-0.0954,15.5,15.4046,ocean_land,06
1939,-0.0130,15.5,15.487,ocean_land,06
1940,0.1005,15.5,15.6005,ocean_land,06
1941,0.1567,15.5,15.6567,ocean_land,06
1942,0.2023,15.5,15.7023,ocean_land,06
1943,0.0176,15.5,15.5176,ocean_land,06
1944,0.3348,15.5,15.8348,ocean_land,06
1945,0.1404,15.5,15.6404,ocean_land,06
1946,-0.1046,15.5,15.3954,ocean_land,06
1947,0.0132,15.5,15.5132,ocean_land,06
1948,-0.0175,15.5,15.4825,ocean_land,06
1949,-0.1493,15.5,15.3507,ocean_land,06
1950,-0.0593,15.5,15.4407,ocean_land,06
1951,0.0336,15.5,15.5336,ocean_land,06
1952,0.0389,15.5,15.5389,ocean_land,06
1953,0.1255,15.5,15.6255,ocean_land,06
1954,-0.1162,15.5,15.3838,ocean_land,06
1955,-0.0697,15.5,15.4303,ocean_land,06
1956,-0.1452,15.5,15.3548,ocean_land,06
1957,0.1610,15.5,15.661,ocean_land,06
1958,0.0643,15.5,15.5643,ocean_land,06
1959,0.0857,15.5,15.5857,ocean_land,06
1960,0.0773,15.5,15.5773,ocean_land,06
1961,0.1482,15.5,15.6482,ocean_land,06
1962,0.0579,15.5,15.5579,ocean_land,06
1963,0.0478,15.5,15.5478,ocean_land,06
1964,-0.0938,15.5,15.4062,ocean_land,06
1965,-0.0459,15.5,15.4541,ocean_land,06
1966,0.0577,15.5,15.5577,ocean_land,06
1967,-0.0319,15.5,15.4681,ocean_land,06
1968,-0.0171,15.5,15.4829,ocean_land,06
1969,0.0752,15.5,15.5752,ocean_land,06
1970,0.0278,15.5,15.5278,ocean_land,06
1971,-0.1288,15.5,15.3712,ocean_land,06
1972,0.0755,15.5,15.5755,ocean_land,06
1973,0.1947,15.5,15.6947,ocean_land,06
1974,-0.0415,15.5,15.4585,ocean_land,06
1975,0.0320,15.5,15.532,ocean_land,06
1976,-0.0778,15.5,15.4222,ocean_land,06
1977,0.2448,15.5,15.7448,ocean_land,06
1978,0.0503,15.5,15.5503,ocean_land,06
1979,0.2155,15.5,15.7155,ocean_land,06
1980,0.2455,15.5,15.7455,ocean_land,06
1981,0.2841,15.5,15.7841,ocean_land,06
1982,0.1233,15.5,15.6233,ocean_land,06
1983,0.2659,15.5,15.7659,ocean_land,06
1984,0.1316,15.5,15.6316,ocean_land,06
1985,0.1285,15.5,15.6285,ocean_land,06
1986,0.2530,15.5,15.753,ocean_land,06
1987,0.3001,15.5,15.8001,ocean_land,06
1988,0.3831,15.5,15.8831,ocean_land,06
1989,0.2717,15.5,15.7717,ocean_land,06
1990,0.4090,15.5,15.909,ocean_land,06
1991,0.4797,15.5,15.9797,ocean_land,06
1992,0.2807,15.5,15.7807,ocean_land,06
1993,0.2907,15.5,15.7907,ocean_land,06
1994,0.3785,15.5,15.8785,ocean_land,06
1995,0.4638,15.5,15.9638,ocean_land,06
1996,0.3504,15.5,15.8504,ocean_land,06
1997,0.5296,15.5,16.0296,ocean_land,06
1998,0.6648,15.5,16.1648,ocean_land,06
1999,0.4154,15.5,15.9154,ocean_land,06
2000,0.4053,15.5,15.9053,ocean_land,06
2001,0.5353,15.5,16.0353,ocean_land,06
2002,0.5817,15.5,16.0817,ocean_land,06
2003,0.5368,15.5,16.0368,ocean_land,06
2004,0.4663,15.5,15.9663,ocean_land,06
2005,0.6696,15.5,16.1696,ocean_land,06
2006,0.6366,15.5,16.1366,ocean_land,06
2007,0.5325,15.5,16.0325,ocean_land,06
2008,0.5284,15.5,16.0284,ocean_land,06
2009,0.6701,15.5,16.1701,ocean_land,06
2010,0.7346,15.5,16.2346,ocean_land,06
2011,0.6437,15.5,16.1437,ocean_land,06
2012,0.6996,15.5,16.1996,ocean_land,06
2013,0.6814,15.5,16.1814,ocean_land,06
2014,0.7568,15.5,16.2568,ocean_land,06
2015,0.8764,15.5,16.3764,ocean_land,06
