Global Land and Ocean Temperature Anomalies
Units: Degrees Celsius
Base Period: 1901-2000
Year,Value
191402,-0.1128
191403,-0.1566
191404,-0.2413
191405,-0.1593
191406,-0.1881
191407,-0.2021
191408,-0.1696
191409,-0.1736
191410,-0.0899
191411,-0.1148
191412,-0.0950
191501,-0.1327
191502,-0.0061
191503,-0.0950
191504,0.0276
191505,-0.0634
191506,-0.0796
191507,-0.0228
191508,-0.0670
191509,-0.1093
191510,-0.1676
191511,-0.0069
191512,-0.0484
191601,-0.1770
191602,-0.1719
191603,-0.2915
191604,-0.1928
191605,-0.2197
191606,-0.3790
191607,-0.2819
191608,-0.2710
191609,-0.2560
191610,-0.2599
191611,-0.3883
191612,-0.5689
191701,-0.4231
191702,-0.4632
191703,-0.4216
191704,-0.3057
191705,-0.4430
191706,-0.3338
191707,-0.1640
191708,-0.1656
191709,-0.0526
191710,-0.2520
191711,-0.1241
191712,-0.5255
191801,-0.2050
191802,-0.2818
191803,-0.1719
191804,-0.2894
191805,-0.2714
191806,-0.1707
191807,-0.1928
191808,-0.1673
191809,-0.1386
191810,-0.0875
191811,-0.1019
191812,-0.3120
191901,-0.2346
191902,-0.0480
191903,-0.2307
191904,-0.0622
191905,-0.1754
191906,-0.2267
191907,-0.2055
191908,-0.2024
191909,-0.1726
191910,-0.2146
191911,-0.3120
191912,-0.2909
192001,-0.1099
192002,-0.2187
192003,-0.0539
192004,-0.2036
192005,-0.1638
192006,-0.2498
192007,-0.2358
192008,-0.2208
192009,-0.1686
192010,-0.2024
192011,-0.2467
192012,-0.3840
192101,-0.0557
192102,-0.1433
192103,-0.2124
192104,-0.2003
192105,-0.1850
192106,-0.1595
192107,-0.1068
192108,-0.1901
192109,-0.1429
192110,-0.0610
192111,-0.1799
192112,-0.0794
192201,-0.3180
192202,-0.2916
192203,-0.0729
192204,-0.1219
192205,-0.2587
192206,-0.2763
192207,-0.2553
192208,-0.2728
192209,-0.2493
192210,-0.2425
192211,-0.1884
192212,-0.1525
192301,-0.2104
192302,-0.3764
192303,-0.2642
192304,-0.3339
192305,-0.2438
192306,-0.1900
192307,-0.2745
192308,-0.2758
192309,-0.2396
192310,-0.1546
192311,0.0346
192312,0.0054
192401,-0.2485
192402,-0.1810
192403,-0.1110
192404,-0.2394
192405,-0.1837
192406,-0.2215
192407,-0.2151
192408,-0.2833
192409,-0.2790
192410,-0.2822
192411,-0.2921
192412,-0.3862
192501,-0.3194
192502,-0.2730
192503,-0.1639
192504,-0.1593
192505,-0.2162
192506,-0.2237
192507,-0.2021
192508,-0.1307
192509,-0.0981
192510,-0.1243
192511,0.0647
192512,0.1427
192601,0.1708
192602,0.0864
192603,0.0801
192604,-0.1302
192605,-0.1265
192606,-0.1191
192607,-0.1540
192608,-0.0835
192609,-0.0994
192610,-0.0782
192611,-0.0740
192612,-0.2097
192701,-0.1689
192702,-0.1860
192703,-0.2532
192704,-0.2128
192705,-0.2183
192706,-0.1961
192707,-0.0974
192708,-0.1080
192709,-0.0210
192710,0.0220
192711,-0.0357
192712,-0.3066
192801,-0.0745
192802,-0.1394
192803,-0.2601
192804,-0.2416
192805,-0.1821
192806,-0.2746
192807,-0.1745
192808,-0.1951
192809,-0.1851
192810,-0.1194
192811,-0.0670
192812,-0.1674
192901,-0.4818
192902,-0.5449
192903,-0.2621
192904,-0.2935
192905,-0.2844
192906,-0.2735
192907,-0.2716
192908,-0.2079
192909,-0.2100
192910,-0.1170
192911,-0.0968
192912,-0.5144
193001,-0.3434
193002,-0.2026
193003,-0.0422
193004,-0.1901
193005,-0.1965
193006,-0.0768
193007,-0.0612
193008,-0.0828
193009,-0.0987
193010,0.0045
193011,0.1430
193012,0.0076
193101,-0.0475
193102,-0.2222
193103,-0.0089
193104,-0.1616
193105,-0.1533
193106,-0.0206
193107,-0.0187
193108,0.0059
193109,0.0030
193110,0.0097
193111,-0.1133
193112,-0.1057
193201,0.1516
193202,-0.1794
193203,-0.1802
193204,-0.0357
193205,-0.1648
193206,-0.1563
193207,-0.1221
193208,-0.1750
193209,-0.0703
193210,-0.0942
193211,-0.1974
193212,-0.1907
193301,-0.3117
193302,-0.3157
193303,-0.2504
193304,-0.2082
193305,-0.2119
193306,-0.2013
193307,-0.1833
193308,-0.1884
193309,-0.2219
193310,-0.1873
193311,-0.2583
193312,-0.4120
193401,-0.3134
193402,-0.0236
193403,-0.2607
193404,-0.2373
193405,-0.0499
193406,-0.0101
193407,-0.0970
193408,-0.0582
193409,-0.1266
193410,-0.0720
193411,0.0025
193412,-0.0293
193501,-0.2941
193502,0.1625
193503,-0.1535
193504,-0.2618
193505,-0.2065
193506,-0.1743
193507,-0.1179
193508,-0.1028
193509,-0.0926
193510,-0.0161
193511,-0.2721
193512,-0.1783
193601,-0.2573
193602,-0.3189
193603,-0.2147
193604,-0.1862
193605,-0.1189
193606,-0.1089
193607,-0.0136
193608,-0.0569
193609,-0.0424
193610,-0.0265
193611,-0.0289
193612,-0.0224
193701,-0.1731
193702,0.0335
193703,-0.1904
193704,-0.1329
193705,-0.0265
193706,0.0055
193707,-0.0060
193708,0.0864
193709,0.1258
193710,0.1068
193711,0.0028
193712,-0.0937
193801,-0.0413
193802,-0.0569
193803,0.0277
193804,0.0374
193805,-0.0271
193806,-0.0954
193807,-0.0550
193808,-0.0190
193809,0.0285
193810,0.0706
193811,-0.0003
193812,-0.2607
193901,-0.1676
193902,-0.1147
193903,-0.1935
193904,-0.1361
193905,-0.0411
193906,-0.0130
193907,0.0018
193908,0.0514
193909,0.0080
193910,-0.0450
193911,0.0427
193912,0.4042
194001,-0.1262
194002,0.0456
194003,0.0610
194004,0.1194
194005,0.0477
194006,0.1005
194007,0.1408
194008,0.0892
194009,0.1429
194010,0.0951
194011,0.0977
194012,0.2663
194101,0.1754
194102,0.2244
194103,0.0985
194104,0.2149
194105,0.2348
194106,0.1567
194107,0.1992
194108,0.1676
194109,0.0794
194110,0.3059
194111,0.2148
194112,0.2042
194201,0.2953
194202,0.0951
194203,0.1695
194204,0.1809
194205,0.1547
194206,0.2023
194207,0.0732
194208,0.0352
194209,0.1080
194210,0.1415
194211,0.1630
194212,0.1476
194301,-0.0267
194302,0.1661
194303,0.0715
194304,0.1630
194305,0.1252
194306,0.0176
194307,0.1818
194308,0.0918
194309,0.1375
194310,0.3060
194311,0.2429
194312,0.3529
194401,0.4203
194402,0.3005
194403,0.3644
194404,0.2632
194405,0.2572
194406,0.3348
194407,0.3112
194408,0.2709
194409,0.3808
194410,0.3158
194411,0.1432
194412,0.0951
194501,0.1579
194502,0.0122
194503,0.1058
194504,0.2731
194505,0.1737
194506,0.1404
194507,0.1632
194508,0.3504
194509,0.2546
194510,0.2590
194511,0.1950
194512,-0.0476
194601,0.2230
194602,0.0889
194603,-0.0041
194604,0.1753
194605,-0.0317
194606,-0.1046
194607,-0.0381
194608,-0.0711
194609,-0.0228
194610,-0.0117
194611,-0.0158
194612,-0.2703
194701,-0.1913
194702,-0.0821
194703,-0.0141
194704,0.0105
194705,-0.0237
194706,0.0132
194707,-0.0248
194708,-0.0671
194709,-0.1312
194710,0.0504
194711,-0.0280
194712,-0.1494
194801,0.0501
194802,-0.0975
194803,-0.1942
194804,-0.0685
194805,0.1436
194806,-0.0175
194807,-0.0620
194808,-0.0279
194809,-0.1063
194810,-0.0684
194811,-0.0634
194812,-0.1135
194901,0.1166
194902,-0.1511
194903,-0.0761
194904,0.0014
194905,-0.0086
194906,-0.1493
194907,-0.0771
194908,-0.0270
194909,-0.0746
194910,-0.0339
194911,-0.0557
194912,-0.1851
195001,-0.2756
195002,-0.2390
195003,-0.0892
195004,-0.1724
195005,-0.0550
195006,-0.0593
195007,-0.1062
195008,-0.1411
195009,-0.1082
195010,-0.1689
195011,-0.3648
195012,-0.1832
195101,-0.2893
195102,-0.4082
195103,-0.1684
195104,-0.0876
195105,0.0539
195106,0.0336
195107,0.1068
195108,0.1128
195109,0.1322
195110,0.1070
195111,0.0242
195112,0.2139
195201,0.1515
195202,0.0895
195203,-0.0481
195204,0.0654
195205,0.0337
195206,0.0389
195207,0.0721
195208,0.0636
195209,0.0652
195210,-0.0376
195211,-0.1971
195212,-0.0065
195301,0.1043
195302,0.1543
195303,0.1535
195304,0.1827
195305,0.1438
195306,0.1255
195307,0.0671
195308,0.0805
195309,0.0650
195310,0.0696
195311,-0.0626
195312,0.0549
195401,-0.2350
195402,-0.0873
195403,-0.0923
195404,-0.1773
195405,-0.2020
195406,-0.1162
195407,-0.1210
195408,-0.0903
195409,-0.0589
195410,-0.0691
195411,0.0396
195412,-0.1847
195501,0.0904
195502,-0.1289
195503,-0.3082
195504,-0.2370
195505,-0.1261
195506,-0.0697
195507,-0.0872
195508,-0.0255
195509,-0.0933
195510,-0.1251
195511,-0.2366
195512,-0.2698
195601,-0.1754
195602,-0.2729
195603,-0.1987
195604,-0.2836
195605,-0.2267
195606,-0.1452
195607,-0.1345
195608,-0.1870
195609,-0.2530
195610,-0.2015
195611,-0.1574
195612,-0.1549
195701,-0.1200
195702,-0.1123
195703,-0.0669
195704,-0.0185
195705,0.1095
195706,0.1610
195707,0.0621
195708,0.1299
195709,0.0737
195710,0.0120
195711,0.1275
195712,0.2266
195801,0.2967
195802,0.2083
195803,0.1185
195804,0.1139
195805,0.1032
195806,0.0643
195807,0.0653
195808,0.0546
195809,0.0187
195810,0.0397
195811,0.0915
195812,0.1455
195901,0.1259
195902,0.0693
195903,0.2043
195904,0.1179
195905,0.0277
195906,0.0857
195907,0.0680
195908,0.0521
195909,0.0973
195910,-0.0118
195911,-0.0773
195912,-0.0337
196001,0.0053
196002,0.1869
196003,-0.2037
196004,-0.0958
196005,-0.0850
196006,0.0773
196007,0.0356
196008,0.0473
196009,0.0634
196010,0.0389
196011,-0.0479
196012,0.2280
196101,0.1206
196102,0.1780
196103,0.1640
196104,0.1325
196105,0.1627
196106,0.1482
196107,0.0354
196108,0.0319
196109,-0.0070
196110,-0.0345
196111,0.0153
196112,-0.0169
196201,0.1345
196202,0.1702
196203,0.1199
196204,0.0767
196205,0.0574
196206,0.0579
196207,0.0912
196208,0.0565
196209,0.0631
196210,0.0789
196211,0.0768
196212,0.0875
196301,0.0395
196302,0.2570
196303,-0.0230
196304,-0.0028
196305,0.0123
196306,0.0478
196307,0.1376
196308,0.1568
196309,0.1642
196310,0.2124
196311,0.1933
196312,0.0817
196401,0.0485
196402,-0.1052
196403,-0.1441
196404,-0.1848
196405,-0.0988
196406,-0.0938
196407,-0.1110
196408,-0.1676
196409,-0.2099
196410,-0.2649
196411,-0.2025
196412,-0.2649
196501,-0.0711
196502,-0.1977
196503,-0.1016
196504,-0.1878
196505,-0.0771
196506,-0.0459
196507,-0.0845
196508,-0.0479
196509,-0.0507
196510,0.0232
196511,-0.0909
196512,-0.0122
196601,-0.0461
196602,-0.0387
196603,-0.0029
196604,-0.0929
196605,-0.0360
196606,0.0577
196607,0.0660
196608,0.0208
196609,0.0244
196610,-0.0596
196611,-0.0456
196612,-0.1247
196701,-0.1074
196702,-0.1659
196703,0.0021
196704,0.0051
196705,0.1251
196706,-0.0319
196707,-0.0183
196708,-0.0063
196709,-0.0328
196710,0.1284
196711,-0.0232
196712,-0.0415
196801,-0.1882
196802,-0.1284
196803,0.1485
196804,-0.0708
196805,-0.0810
196806,-0.0171
196807,-0.0219
196808,-0.0164
196809,-0.0121
196810,0.0454
196811,0.0152
196812,-0.0422
196901,-0.1295
196902,-0.1037
196903,0.1197
196904,0.1931
196905,0.1739
196906,0.0752
196907,0.0912
196908,0.0967
196909,0.0853
196910,0.0700
196911,0.1923
196912,0.2478
197001,0.1214
197002,0.2362
197003,0.0329
197004,0.1318
197005,0.0401
197006,0.0278
197007,-0.0223
197008,-0.0203
197009,0.0071
197010,-0.0379
197011,0.0212
197012,-0.0955
197101,-0.0055
197102,-0.2149
197103,-0.1395
197104,-0.1286
197105,-0.0899
197106,-0.1288
197107,-0.0637
197108,-0.0693
197109,-0.0434
197110,-0.0761
197111,0.0371
197112,-0.0198
197201,-0.2404
197202,-0.1628
197203,0.0035
197204,0.0366
197205,0.0147
197206,0.0755
197207,0.0648
197208,0.0882
197209,0.0206
197210,0.0885
197211,0.0768
197212,0.2522
197301,0.2577
197302,0.3715
197303,0.3286
197304,0.2511
197305,0.2135
197306,0.1947
197307,0.1153
197308,0.0766
197309,0.0518
197310,0.0423
197311,0.0200
197312,0.0248
197401,-0.1957
197402,-0.2564
197403,-0.0531
197404,-0.0456
197405,-0.0270
197406,-0.0415
197407,0.0168
197408,0.0102
197409,-0.0452
197410,-0.0831
197411,-0.0697
197412,-0.0997
197501,0.1180
197502,0.0297
197503,0.1070
197504,0.0764
197505,0.0666
197506,0.0320
197507,0.0023
197508,-0.0709
197509,0.0143
197510,-0.1259
197511,-0.1479
197512,-0.0938
197601,-0.0201
197602,-0.1259
197603,-0.2389
197604,-0.0251
197605,-0.1262
197606,-0.0778
197607,-0.0897
197608,-0.0934
197609,-0.0467
197610,-0.1864
197611,-0.0443
197612,0.0881
197701,0.0617
197702,0.2358
197703,0.3067
197704,0.2814
197705,0.2356
197706,0.2448
197707,0.1695
197708,0.1394
197709,0.1849
197710,0.1150
197711,0.2575
197712,0.1100
197801,0.1597
197802,0.1264
197803,0.2204
197804,0.1303
197805,0.0586
197806,0.0503
197807,0.0670
197808,0.0028
197809,0.0737
197810,0.0620
197811,0.2241
197812,0.1502
197901,0.1605
197902,0.0904
197903,0.2430
197904,0.1113
197905,0.1550
197906,0.2155
197907,0.1719
197908,0.2241
197909,0.2516
197910,0.2926
197911,0.2957
197912,0.5022
198001,0.3079
198002,0.3502
198003,0.2396
198004,0.3079
198005,0.3158
198006,0.2455
198007,0.2164
198008,0.1941
198009,0.2009
198010,0.1823
198011,0.3313
198012,0.2661
198101,0.4673
198102,0.3628
198103,0.4092
198104,0.3574
198105,0.2620
198106,0.2841
198107,0.2253
198108,0.2425
198109,0.1867
198110,0.1689
198111,0.2144
198112,0.4214
198201,0.1357
198202,0.1582
198203,0.0831
198204,0.2053
198205,0.1928
198206,0.1233
198207,0.1434
198208,0.1406
198209,0.2349
198210,0.1784
198211,0.1502
198212,0.4343
198301,0.5113
198302,0.4802
198303,0.4223
198304,0.2939
198305,0.2896
198306,0.2659
198307,0.2655
198308,0.3226
198309,0.3176
198310,0.2127
198311,0.4321
198312,0.2742
198401,0.2826
198402,0.1711
198403,0.2716
198404,0.1495
198405,0.2833
198406,0.1316
198407,0.1189
198408,0.1677
198409,0.1430
198410,0.1177
198411,0.0382
198412,-0.0908
198501,0.1807
198502,0.0192
198503,0.1888
198504,0.1497
198505,0.1964
198506,0.1285
198507,0.0782
198508,0.1280
198509,0.1015
198510,0.1302
198511,0.1184
198512,0.1998
198601,0.3263
198602,0.2801
198603,0.2972
198604,0.2622
198605,0.2517
198606,0.2530
198607,0.1675
198608,0.1669
198609,0.1712
198610,0.2043
198611,0.1543
198612,0.2179
198701,0.3127
198702,0.5040
198703,0.2563
198704,0.3054
198705,0.3349
198706,0.3001
198707,0.4167
198708,0.3827
198709,0.4321
198710,0.3340
198711,0.3293
198712,0.5303
198801,0.5484
198802,0.3910
198803,0.4830
198804,0.4427
198805,0.3795
198806,0.3831
198807,0.3407
198808,0.3194
198809,0.3174
198810,0.2988
198811,0.2266
198812,0.3615
198901,0.2153
198902,0.3060
198903,0.3330
198904,0.2871
198905,0.2765
198906,0.2717
198907,0.3009
198908,0.3003
198909,0.3016
198910,0.3013
198911,0.2512
198912,0.3991
199001,0.3614
199002,0.4062
199003,0.7295
199004,0.4897
199005,0.4271
199006,0.4090
199007,0.3444
199008,0.3453
199009,0.3127
199010,0.4243
199011,0.4758
199012,0.4451
199101,0.4529
199102,0.4657
199103,0.3679
199104,0.5168
199105,0.4108
199106,0.4797
199107,0.4417
199108,0.3851
199109,0.3843
199110,0.3272
199111,0.3152
199112,0.3023
199201,0.4701
199202,0.4486
199203,0.4349
199204,0.2920
199205,0.3268
199206,0.2807
199207,0.1336
199208,0.1367
199209,0.0622
199210,0.1138
199211,0.0882
199212,0.2810
199301,0.3801
199302,0.3947
199303,0.4195
199304,0.3134
199305,0.3428
199306,0.2907
199307,0.2313
199308,0.2083
199309,0.1690
199310,0.2423
199311,0.0905
199312,0.3146
199401,0.2879
199402,0.0754
199403,0.3533
199404,0.3537
199405,0.3779
199406,0.3785
199407,0.3110
199408,0.3061
199409,0.3298
199410,0.4250
199411,0.4490
199412,0.4018
199501,0.5500
199502,0.6880
199503,0.4635
199504,0.4094
199505,0.3569
199506,0.4638
199507,0.4253
199508,0.5015
199509,0.3857
199510,0.4372
199511,0.4516
199512,0.3459
199601,0.2615
199602,0.4545
199603,0.3247
199604,0.2713
199605,0.3875
199606,0.3504
199607,0.3220
199608,0.3173
199609,0.2621
199610,0.2246
199611,0.2800
199612,0.3869
199701,0.3739
199702,0.4271
199703,0.4608
199704,0.4532
199705,0.4208
199706,0.5296
199707,0.5040
199708,0.5424
199709,0.6199
199710,0.6440
199711,0.5854
199712,0.6285
199801,0.6059
199802,0.8640
199803,0.6366
199804,0.7317
199805,0.6666
199806,0.6648
199807,0.7297
199808,0.6779
199809,0.5244
199810,0.4931
199811,0.4098
199812,0.5789
199901,0.4995
199902,0.6717
199903,0.3703
199904,0.4574
199905,0.4058
199906,0.4154
199907,0.3997
199908,0.3652
199909,0.3974
199910,0.3745
199911,0.3657
199912,0.5775
200001,0.3426
200002,0.5408
200003,0.5563
200004,0.6285
200005,0.4628
200006,0.4053
200007,0.3908
200008,0.4538
200009,0.4326
200010,0.3011
200011,0.2559
200012,0.3172
200101,0.4710
200102,0.3918
200103,0.6265
200104,0.5651
200105,0.5978
200106,0.5353
200107,0.5554
200108,0.6009
200109,0.5005
200110,0.4966
200111,0.6848
200112,0.5104
200201,0.6940
200202,0.7823
200203,0.7860
200204,0.5692
200205,0.5608
200206,0.5817
200207,0.6172
200208,0.5321
200209,0.5628
200210,0.4755
200211,0.5887
200212,0.4351
200301,0.6881
200302,0.5608
200303,0.5655
200304,0.5569
200305,0.5930
200306,0.5368
200307,0.5382
200308,0.6165
200309,0.6370
200310,0.7249
200311,0.5752
200312,0.7343
200401,0.5954
200402,0.7201
200403,0.6968
200404,0.5904
200405,0.4426
200406,0.4663
200407,0.4785
200408,0.5126
200409,0.5294
200410,0.6160
200411,0.7581
200412,0.5095
200501,0.6259
200502,0.5178
200503,0.6914
200504,0.7282
200505,0.6564
200506,0.6696
200507,0.6538
200508,0.6229
200509,0.6851
200510,0.6893
200511,0.7244
200512,0.6201
200601,0.4605
200602,0.6245
200603,0.5971
200604,0.5177
200605,0.5509
200606,0.6366
200607,0.6232
200608,0.6236
200609,0.6322
200610,0.6786
200611,0.6440
200612,0.7674
200701,0.8844
200702,0.6633
200703,0.6680
200704,0.7369
200705,0.6086
200706,0.5325
200707,0.5282
200708,0.5491
200709,0.5757
200710,0.5647
200711,0.5166
200712,0.4844
200801,0.2746
200802,0.3765
200803,0.7599
200804,0.4809
200805,0.5009
200806,0.5284
200807,0.5763
200808,0.5560
200809,0.5282
200810,0.6668
200811,0.6672
200812,0.5623
200901,0.5939
200902,0.5646
200903,0.5770
200904,0.6508
200905,0.5863
200906,0.6701
200907,0.6379
200908,0.6963
200909,0.7059
200910,0.6412
200911,0.6686
200912,0.6140
201001,0.7016
201002,0.7097
201003,0.8468
201004,0.8284
201005,0.7601
201006,0.7346
201007,0.7303
201008,0.6566
201009,0.5714
201010,0.6243
201011,0.7706
201012,0.4839
201101,0.4702
201102,0.4931
201103,0.5886
201104,0.6498
201105,0.5751
201106,0.6437
201107,0.6256
201108,0.6128
201109,0.5958
201110,0.6337
201111,0.4806
201112,0.5442
201201,0.4224
201202,0.4238
201203,0.5225
201204,0.7305
201205,0.7195
201206,0.6996
201207,0.6844
201208,0.6668
201209,0.7202
201210,0.6968
201211,0.7041
201212,0.4609
201301,0.5842
201302,0.6322
201303,0.6128
201304,0.5596
201305,0.7122
201306,0.6814
201307,0.6652
201308,0.6613
201309,0.6822
201310,0.6747
201311,0.8250
201312,0.6973
201401,0.6956
201402,0.4806
201403,0.7710
201404,0.7994
201405,0.7913
201406,0.7568
201407,0.6928
201408,0.7930
201409,0.7859
201410,0.7839
201411,0.6892
201412,0.8288
201501,0.8156
201502,0.8846
201503,0.8943
201504,0.7735
201505,0.8554
201506,0.8764
201507,0.8036
201508,0.8810
